TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft
78155,"3257W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,544900,4,3,3257
78155,"3593W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,580900,5,4,3593
78155,"2695W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,503900,4,3,2695
78155,"2504S Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,436900,4,3,2504
78155,"Independence Plan, Walnut Bend CommunitySeguin, TX","Seguin, TX",For Sale,255490,3,2,1501
78155,"Lincoln Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,279990,4,3,2029
78155,"Kisko Plan, Walnut Bend CommunitySeguin, TX","Seguin, TX",For Sale,291490,4,3,2324
78155,"2545S Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,464900,4,3,2545
78155,"Adams Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,243990,3,2,1204
78155,"Sandalwood Plan, Walnut Bend CommunitySeguin, TX","Seguin, TX",For Sale,285490,4,3,2079
78155,"Sandalwood Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,293990,4,3,2079
78155,"Springfield Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,270990,3,2,1837
78155,"Taft Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,256990,3,2,1512
78155,"Hamilton Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,333990,4,2.5,2562
78155,"Lochridge Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,322990,3,2.5,2378
78155,"2941W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,492900,4,3,2941
78155,"2519W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,474900,4,3,2519
78155,"Granville Plan, Walnut Bend CommunitySeguin, TX","Seguin, TX",For Sale,296490,4,2.5,2425
78155,"Granville Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,308990,4,2.5,2425
78155,"2797W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,480900,4,3,2797
78155,"2797S Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,470900,4,3,2797
78155,"1984S Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,379900,3,2,1984
78155,"2603W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,463900,4,3.5,2603
78155,"1950W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,390900,3,2,1950
78155,"2694W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,504900,4,3,2694
78155,"2737W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,492900,4,3,2737
78155,"2187W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,406900,4,2,2187
78155,"2251W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,423900,3,2,2251
78155,"2493W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,480900,4,3,2493
78155,"2726W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,486900,4,3,2726
78155,"1984W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,396900,3,2,1984
78155,"2529W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,444900,4,3,2529
78155,"808 Flat Rock, Seguin, TX 78155","Seguin, TX 78155",For Sale,317690,4,3,2324
78155,"Pierce Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,259990,4,2.5,1619
78155,"2594W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,455900,4,3,2594
78155,"2916W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,530900,4,3,2916
78155,"2545S Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,437900,4,3,2545
78155,"2443H Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,441900,4,3,2443
78155,"1332 Mill Mtn, Seguin, TX 78155","Seguin, TX 78155",For Sale,314690,4,3,2079
78155,"4117 Sun Meadow Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,325290,4,3,2324
78155,"3393W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,567900,4,3.5,3393
78155,"2574W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,458900,4,3,2574
78155,"105 Wild Creek Rd, Seguin, TX 78155","Seguin, TX 78155",For Sale,331290,4,3,2324
78155,"Saddlebrook Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,327990,3,2.5,2451
78155,"2169W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,419900,4,3,2169
78155,"2180W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,414900,4,3,2180
78155,"2438W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,430900,4,3,2438
78155,"2738W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,484900,4,3,2738
78155,"2586W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,484900,4,3,2586
78155,"3258W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,545900,4,3,3258
78155,"2594S Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,446900,4,3,2594
78155,"2944W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,530900,4,3.5,2944
78155,"2895W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,543900,4,3,2895
78155,"2079W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,403900,4,2,2079
78155,"3400W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,591900,4,4.5,3400
78155,"Hewitt Plan, Walnut Bend CommunitySeguin, TX","Seguin, TX",For Sale,264490,3,2,1688
78155,"2545W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,442900,4,3,2545
78155,"2694W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,475900,4,3,2694
78155,"3650W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,592900,4,4,3650
78155,"2570H Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,444900,4,3,2570
78155,"2738M Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,488900,4,3,2738
78155,"2942H Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,497900,4,3.5,2942
78155,"3398W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,560900,4,3.5,3398
78155,"2999W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,512900,4,3.5,2999
78155,"2722H Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,518900,4,3,2722
78155,"213 Wild Creek Rd, Seguin, TX 78155","Seguin, TX 78155",For Sale,387615,4,2.5,2726
78155,"3190W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,499900,4,3.5,3190
78155,"2943W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,520900,4,3,2943
78155,"2420S Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,445900,4,3,2420
78155,"2943S Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,503900,4,3,2943
78155,"2049W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,413900,4,3,2049
78155,"3031W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,538900,4,3,3031
78155,"2589W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,440900,4,3,2589
78155,"2228H Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,427900,3,2,2228
78155,"1992W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,395900,4,2,1992
78155,"2263W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,429900,4,3,2263
78155,"3118W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,556900,4,3,3118
78155,"141 Rio Grande Dr, Seguin, TX 78155","Seguin, TX 78155",Pending,215000,3,2,1303
78155,"2300H Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,432900,4,3,2300
78155,"3395W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,571900,4,3.5,3395
78155,"3396W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,587900,4,3.5,3396
78155,"3158W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,526900,4,3.5,3158
78155,"2420W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,451900,4,3,2420
78155,"Mesilla Plan, Walnut Bend CommunitySeguin, TX","Seguin, TX",For Sale,304490,4,3,2601
78155,"Hewitt Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,279990,3,2,1688
78155,"2722H Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,488900,4,3,2722
78155,"Independence Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,269990,3,2,1501
78155,"2476W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,452900,4,3,2476
78155,"2504W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,436900,4,3,2504
78155,"Kisko Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,305990,4,3,2324
78155,"3546W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,563900,5,4,3546
78155,"Riverdale Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,344990,4,2.5,2792
78155,"Oakmont Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,300990,3,2,1810
78155,"Becket Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,265990,3,2,1408
78155,"307 W Shelby St, Seguin, TX 78155","Seguin, TX 78155",For Sale,149500,2,1,1300
78155,"2935S Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,493900,4,3,2935
78155,"965 Kunkel St, Seguin, TX 78155","Seguin, TX 78155",Pending,175000,2,1,932
78155,"Fox Hollow Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,306990,3,2,1898
78155,"2474W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,450900,4,3,2474
78155,"2026W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,403900,3,2,2026
78155,"201 Redberry Rd, Seguin, TX 78155","Seguin, TX 78155",For Sale,225000,2,2,1433
78155,"3014W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,563900,4,3,3014
78155,,,For Sale,154999,4,2,1176
78155,"2267W Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,415900,4,2,2267
78155,"Becket Plan, Walnut Bend CommunitySeguin, TX","Seguin, TX",For Sale,250490,3,2,1408
78155,"Mesilla Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,316990,4,3,2601
78155,"1084 Amble Oak, Seguin, TX 78155","Seguin, TX 78155",For Sale,320990,4,3,2042
78155,"1448 Parkwood, Seguin, TX 78155","Seguin, TX 78155",For Sale,318190,3,2,1595
78155,"405 Signe, Seguin, TX 78155","Seguin, TX 78155",For Sale,322990,4,3,2275
78155,"9130 James Bowie, Seguin, TX 78155","Seguin, TX 78155",For Sale,290999,3,2,1217
78155,"Modena Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,288990,3,2,2300
78155,"Barrett Plan, Lily Springs CommunitySeguin, TX","Seguin, TX",For Sale,292990,3,2,1615
78155,"616 E Martindale Rd, Seguin, TX 78155","Seguin, TX 78155",For Sale,215000,3,1.5,1292
78155,"2293H Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,455900,4,3,2293
78155,"625 Capote Oaks Dr, Seguin, TX 78155","Seguin, TX 78155",Pending,299500,3,2,1720
78155,"227 High Ridge Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,299000,4,2,1782
78155,"The Justin Plan, Arroyo Ranch CommunitySeguin, TX","Seguin, TX",For Sale,282990,4,2,1832
78155,"The Lakeway Plan, Navarro Oaks CommunitySeguin, TX","Seguin, TX",For Sale,318990,4,3,2042
78155,"The Bellvue Plan, Swenson Heights CommunitySeguin, TX","Seguin, TX",For Sale,264990,3,2,1407
78155,"3399W Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,572900,4,3,3399
78155,"The Ashburn Plan, Arroyo Ranch CommunitySeguin, TX","Seguin, TX",For Sale,255990,3,2,1263
78155,"Pedernales Plan, Swenson Heights CommunitySeguin, TX","Seguin, TX",For Sale,299990,4,2,1800
78155,"Concho Plan, Swenson Heights CommunitySeguin, TX","Seguin, TX",For Sale,374990,4,3.5,2817
78155,"Alabaster Plan, Navarro Ranch - Brookstone II Collection CommunitySeguin, TX","Seguin, TX",For Sale,489999,5,4,3013
78155,"Trinity Plan, Hannah Heights CommunitySeguin, TX","Seguin, TX",For Sale,341990,4,2.5,2513
78155,"Rio Grande Plan, Hannah Heights CommunitySeguin, TX","Seguin, TX",For Sale,339990,4,2.5,2507
78155,"Aquila Plan, Hannah Heights CommunitySeguin, TX","Seguin, TX",For Sale,294990,2,2,1772
78155,"1800S Plan, The Village of Mill Creek 50' CommunitySeguin, TX","Seguin, TX",For Sale,383900,3,2,1800
78155,"Plan 1523 Modeled, Woodside Farms CommunitySeguin, TX","Seguin, TX",For Sale,249995,3,2,1523
78155,"Plan 1792 Modeled, Cordova Crossing CommunitySeguin, TX","Seguin, TX",For Sale,259995,3,2,1792
78155,"Esparanza Plan, Greenspoint Heights CommunitySeguin, TX","Seguin, TX",For Sale,300490,4,2,2101
78155,"Plan 2003, Cordova Crossing CommunitySeguin, TX","Seguin, TX",For Sale,270995,3,2,2003
78155,"Balboa Plan, Greenfield CommunitySeguin, TX","Seguin, TX",For Sale,313490,4,3,2211
78155,"Devaca Plan, Greenfield CommunitySeguin, TX","Seguin, TX",For Sale,246490,3,2,1089
78155,"Moscoso Plan, Greenfield CommunitySeguin, TX","Seguin, TX",For Sale,284490,3,2,1899
78155,"Plan 2701, Woodside Farms CommunitySeguin, TX","Seguin, TX",For Sale,298995,4,2.5,2701
78155,"Plan 1675, Cordova Crossing CommunitySeguin, TX","Seguin, TX",For Sale,253995,3,2,1675
78155,"Plan 3121 Modeled, Cordova Crossing CommunitySeguin, TX","Seguin, TX",For Sale,329995,4,2.5,3121
78155,"Plan 2500, Cordova Crossing CommunitySeguin, TX","Seguin, TX",For Sale,301995,4,2.5,2500
78155,"Plan 2752, Cordova Crossing CommunitySeguin, TX","Seguin, TX",For Sale,311995,3,2.5,2752
78155,"Plan 3474, Cordova Crossing CommunitySeguin, TX","Seguin, TX",For Sale,349995,4,2.5,3474
78155,"2695M Plan, The Village of Mill Creek 60' CommunitySeguin, TX","Seguin, TX",For Sale,505900,4,3,2695
78155,"Hudson Plan, Greenfield CommunitySeguin, TX","Seguin, TX",For Sale,267490,3,2.5,2261
78155,"Harrison Plan, Greenfield CommunitySeguin, TX","Seguin, TX",For Sale,306990,4,2.5,2416
78155,"2162 Autumn Vis, Seguin, TX 78155","Seguin, TX 78155",For Sale,464900,4,3,3227
78155,"Nicollet Plan, Greenfield CommunitySeguin, TX","Seguin, TX",For Sale,225990,2,1,1044
78155,"Aldrin Plan, Greenspoint Heights CommunitySeguin, TX","Seguin, TX",For Sale,229990,2,1,1308
78155,"Nicollet Plan, Greenspoint Heights CommunitySeguin, TX","Seguin, TX",For Sale,219990,2,1,1044
78155,"244 Deer Slayer Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,675000,3,3,2023
78155,"2146 Pioneer Pass, Seguin, TX 78155","Seguin, TX 78155",For Sale,499000,4,3.5,2938
78155,"923 N Heideke St, Seguin, TX 78155","Seguin, TX 78155",For Sale,140000,2,2,1170
78155,"3028 Coral Sky, Seguin, TX 78155","Seguin, TX 78155",For Sale,389000,4,2.5,2592
78155,"924 Gerardia Ct, Seguin, TX 78155","Seguin, TX 78155",For Sale,315990,4,3,2042
78155,"730 Gloria Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,900000,4,3,2725
78155,"1428 Almond Crk, Seguin, TX 78155","Seguin, TX 78155",For Sale,320000,4,2,1781
78155,"928 Gerardia Ct, Seguin, TX 78155","Seguin, TX 78155",For Sale,299990,4,2,1796
78155,"4978 FM 1117, Seguin, TX 78155","Seguin, TX 78155",For Sale,222000,Studio,,576
78155,"127 Signal Hl, Seguin, TX 78155","Seguin, TX 78155",For Sale,485000,3,2,2149
78155,"310 Tailwind Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,499900,3,3,1955
78155,"1133 Ashby St Apt 2, Seguin, TX 78155","Seguin, TX 78155",For Sale,225000,3,2,1406
78155,"331 Century Oaks Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,619000,3,2.5,2333
78155,"156 Octaburg Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,99500,,,
78155,"1311 Seventh St, Seguin, TX 78155","Seguin, TX 78155",For Sale,59000,,,
78155,"1635 Driftwood Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,295000,3,2,1440
78155,"534 Crescent, Seguin, TX 78155","Seguin, TX 78155",For Sale,629000,4,4.5,3583
78155,"428 Horizon Pointe, Seguin, TX 78155","Seguin, TX 78155",For Sale,286910,4,2,1892
78155,"630 E Ireland St, Seguin, TX 78155","Seguin, TX 78155",For Sale,115000,2,2,1376
78155,"740 S River St, Seguin, TX 78155","Seguin, TX 78155",For Sale,139900,2,1,988
78155,"3116 Little Creek Path, Seguin, TX 78155","Seguin, TX 78155",For Sale,559900,4,3,2943
78155,"High Point Rdg, Seguin, TX 78155","Seguin, TX 78155",For Sale,80000,,,
78155,"2791 Laubach Rd, Seguin, TX 78155","Seguin, TX 78155",For Sale,949999,4,2.5,2550
78155,"903 River Oak Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,288000,3,2,1653
78155,"1039 Timber Elm St, Seguin, TX 78155","Seguin, TX 78155",For Sale,895000,4,2,2637
78155,"The Midland Plan, Swenson Heights CommunitySeguin, TX","Seguin, TX",For Sale,314990,4,3,2164
78155,"207 Cottage St, Seguin, TX 78155","Seguin, TX 78155",For Sale,92500,3,1,1076
78155,"1912 Highland, Seguin, TX 78155","Seguin, TX 78155",For Sale,464900,4,3,2263
78155,"2109 Mill Vly, Seguin, TX 78155","Seguin, TX 78155",For Sale,390750,4,2.5,2592
78155,"500 Turtle Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,699900,3,3,1880
78155,"816 Stonemanor Bay, Seguin, TX 78155","Seguin, TX 78155",For Sale,374990,5,3,2601
78155,"4028 Bermuda Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,281072,3,2.5,1837
78155,"3145 Creek Ridge St, Seguin, TX 78155","Seguin, TX 78155",For Sale,539900,4,3,2941
78155,"1008 Betsy Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,284990,4,2,1788
78155,"9043 Navarro Vis, Seguin, TX 78155","Seguin, TX 78155",For Sale,317999,3,2,1910
78155,"1949 Highland, Seguin, TX 78155","Seguin, TX 78155",For Sale,414900,3,2,1984
78155,"5916 Texas Spur, Seguin, TX 78155","Seguin, TX 78155",For Sale,309999,4,2,1627
78155,"400-402 Hudson, Seguin, TX 78155","Seguin, TX 78155",For Sale,429000,6,4.5+,2152
78155,"3860 Far Horizon, Seguin, TX 78155","Seguin, TX 78155",For Sale,255999,3,2,1474
78155,"3869 Far Horizon, Seguin, TX 78155","Seguin, TX 78155",For Sale,247999,3,2,1217
78155,"2933 Greenbriar, Seguin, TX 78155","Seguin, TX 78155",For Sale,359990,5,3,2601
78155,"5914 Corsicana Way, Seguin, TX 78155","Seguin, TX 78155",For Sale,403999,3,2,1957
78155,"408 Alta Vista Ter, Seguin, TX 78155","Seguin, TX 78155",For Sale,298999,3,2,1217
78155,"515 E College St, Seguin, TX 78155","Seguin, TX 78155",For Sale,369000,3,2.5,2694
78155,"9047 Navarro Vis, Seguin, TX 78155","Seguin, TX 78155",For Sale,313999,4,3,1910
78155,"2969 Greenbriar, Seguin, TX 78155","Seguin, TX 78155",For Sale,347990,4,3,2188
78155,"2736 Nueva Cordova, Seguin, TX 78155","Seguin, TX 78155",For Sale,299999,3,2,1675
78155,"733 Stonemanor Bay, Seguin, TX 78155","Seguin, TX 78155",For Sale,299990,3,2,1930
78155,"642 Geronimo Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,380000,3,2,1485
78155,"809 Gerardia Ct, Seguin, TX 78155","Seguin, TX 78155",For Sale,330990,4,3,2292
78155,"9060 Navarro Vis, Seguin, TX 78155","Seguin, TX 78155",For Sale,255999,4,2,1667
78155,"131 Santa Fe Rdg, Seguin, TX 78155","Seguin, TX 78155",For Sale,379900,3,2,2029
78155,"3209 Little Creek Path, Seguin, TX 78155","Seguin, TX 78155",For Sale,599900,4,4.5,3400
78155,"5828 San Geronimo, Seguin, TX 78155","Seguin, TX 78155",For Sale,234999,3,2,1440
78155,"Plan 1242, Woodside Farms CommunitySeguin, TX","Seguin, TX",For Sale,231995,3,2,1242
78155,"304 Jills Path, Seguin, TX 78155","Seguin, TX 78155",For Sale,424820,4,3.5,2817
78155,"512 Cypress Arbor, Seguin, TX 78155","Seguin, TX 78155",For Sale,314990,3,2,1530
78155,"5906 San Geronimo, Seguin, TX 78155","Seguin, TX 78155",For Sale,246999,3,2,1440
78155,"2953 Greenbriar, Seguin, TX 78155","Seguin, TX 78155",For Sale,328990,3,2,1958
78155,"836 Indigo Way, Seguin, TX 78155","Seguin, TX 78155",For Sale,294105,4,2,1796
78155,"2957 Greenbriar, Seguin, TX 78155","Seguin, TX 78155",For Sale,298990,3,2,1636
78155,"4021 Bermuda Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,305349,4,3,2029
78155,"4029 Bermuda Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,265990,3,2,1512
78155,"The Irvine Plan, Swenson Heights CommunitySeguin, TX","Seguin, TX",For Sale,284990,4,2,1788
78155,"1207 N Austin St, Seguin, TX 78155","Seguin, TX 78155",For Sale,995000,5,5.5+,5276
78155,"621 Oleander Crk, Seguin, TX 78155","Seguin, TX 78155",For Sale,317990,3,2,1930
78155,"504 Cypress Arbor, Seguin, TX 78155","Seguin, TX 78155",For Sale,289960,3,2,1341
78155,"4024 Sun Meadow Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,275390,3,2,1501
78155,"3140 Little Creek Path, Seguin, TX 78155","Seguin, TX 78155",For Sale,599900,4,3.5,2943
78155,"800 Flat Rock, Seguin, TX 78155","Seguin, TX 78155",For Sale,287890,3,2,1688
78155,"817 Indian Mallow, Seguin, TX 78155","Seguin, TX 78155",For Sale,264990,3,2,1409
78155,"833 Gerardia Ct, Seguin, TX 78155","Seguin, TX 78155",For Sale,294490,4,2,1796
78155,"804 Flat Rock, Seguin, TX 78155","Seguin, TX 78155",For Sale,336290,4,3,2601
78155,"3213 High Meadow St, Seguin, TX 78155","Seguin, TX 78155",For Sale,635900,4,3.5,3393
78155,"816 Indian Mallow, Seguin, TX 78155","Seguin, TX 78155",For Sale,255990,3,2,1263
78155,"809 Indian Mallow, Seguin, TX 78155","Seguin, TX 78155",For Sale,254990,3,2,1263
78155,"3141 Little Creek Path, Seguin, TX 78155","Seguin, TX 78155",For Sale,634900,4,3.5,3393
78155,"4037 Woodside Dr, Seguin, TX 78155","Seguin, TX 78155",For Sale,393828,6,3.5,2968
78155,"The Irvine Plan, Arroyo Ranch CommunitySeguin, TX","Seguin, TX",For Sale,292990,4,2,1796
78155,"672 Muehl Rd, Seguin, TX 78155","Seguin, TX 78155",For Sale,425000,3,2,1400
78155,"909 Norway, Seguin, TX 78155","Seguin, TX 78155",For Sale,319990,4,3,2164
78155,"3937 Far Horizon, Seguin, TX 78155","Seguin, TX 78155",For Sale,256999,4,2,1667
78155,"4047 Wild Bloom Rd, Seguin, TX 78155","Seguin, TX 78155",For Sale,313640,3,2,1788
78155,"2949 Greenbriar, Seguin, TX 78155","Seguin, TX 78155",For Sale,359990,4,2.5,2601
78155,"The Naples Plan, Swenson Heights CommunitySeguin, TX","Seguin, TX",For Sale,319990,4,3,2275
78155,"3125 Creek Ridge St, Seguin, TX 78155","Seguin, TX 78155",For Sale,549900,4,3.5,2695
78155,"1145 River Wood, Seguin, TX 78155","Seguin, TX 78155",For Sale,309990,3,2,1636
78155,"3112 Coral Way, Seguin, TX 78155","Seguin, TX 78155",For Sale,564900,5,4,3008
78155,"3120 Coral Way, Seguin, TX 78155","Seguin, TX 78155",For Sale,499900,4,3,2293
78155,"5906 Corsicana Way, Seguin, TX 78155","Seguin, TX 78155",For Sale,373999,4,3,2359
78155,"1217 Marvin Grv, Seguin, TX 78155","Seguin, TX 78155",For Sale,328845,3,2,1772
78155,"4020 Bermuda Ln, Seguin, TX 78155","Seguin, TX 78155",For Sale,294890,3,2,1837
78155,"605 Oleander Crk, Seguin, TX 78155","Seguin, TX 78155",For Sale,345664,4,2.5,2421
78155,"440 Desert Willow, Seguin, TX 78155","Seguin, TX 78155",For Sale,293990,4,2,1796
78155,"637 Oleander Crk, Seguin, TX 78155","Seguin, TX 78155",For Sale,304990,3,2,1530
78155,"3705 Annalise Ave, Seguin, TX 78155","Seguin, TX 78155",For Sale,355519,3,2,1915
78155,"The Lakeway Plan, Arroyo Ranch CommunitySeguin, TX","Seguin, TX",For Sale,310990,4,3,2042
78155,"833 Indian Mallow, Seguin, TX 78155","Seguin, TX 78155",For Sale,315990,4,3,2175
78155,"3209 High Meadow St, Seguin, TX 78155","Seguin, TX 78155",For Sale,448900,4,3,2351
78155,"752 Stonemanor Bay, Seguin, TX 78155","Seguin, TX 78155",For Sale,308990,3,2.5,2034
78155,"400 Cordova Ter, Seguin, TX 78155","Seguin, TX 78155",For Sale,366999,5,3,2666
78155,"1400 Redwood Crk, Seguin, TX 78155","Seguin, TX 78155",For Sale,317190,3,2,1595
78155,"2948 Greenbriar, Seguin, TX 78155","Seguin, TX 78155",For Sale,368990,4,3,2678
78155,"3113 Little Creek Path, Seguin, TX 78155","Seguin, TX 78155",For Sale,574900,4,3.5,3158
78155,"605 Cypress Arbor, Seguin, TX 78155","Seguin, TX 78155",For Sale,349990,4,3,2211
78155,"1944 Creekview, Seguin, TX 78155","Seguin, TX 78155",For Sale,519900,4,3.5,2603
78155,"304 Ida Loop, Seguin, TX 78155","Seguin, TX 78155",For Sale,316990,4,3,2164
