TysonZip,Address1,Address2,Style,Price,Beds,Baths,Sqft
78155,1439 Barnes Dr,"Seguin, TX 78155",Apartment,1705,3,2,1050
78155,5933 Antonio Pl,"Seguin, TX 78155",House,1790,3,2,1440
78155,5816 Antonio Pl,"Seguin, TX 78155",House,1790,3,2,1440
78155,1111 State Highway 123 Byp N,"Seguin, TX 78155",Apartment,1225,Studio,1,400
78155,1111 State Highway 123 Byp N,"Seguin, TX 78155",Apartment,1450,2,2,954
78155,5902 Antonio Pl,"Seguin, TX 78155",House,1790,3,2,1266
78155,728 Newton Ave,"Seguin, TX 78155",House,1595,3,2,1298
78155,171 Greenway Dr,"Seguin, TX 78155",House,1775,3,2,1600
78155,907 Liberty Ave,"Seguin, TX 78155",House,1550,3,2,1090
78155,5804 San Geronimo,"New Berlin, TX 78155",House,1945,3,2,1440
78155,706 Schuessler St,"Seguin, TX 78155",House,1650,3,2,1298
78155,917 8th St,"Seguin, TX 78155",House,1650,3,2,1298
78155,224 Club Vw W,"Seguin, TX 78155",House,1850,2,2,
78155,161 Forest Dr,"Seguin, TX 78155",House,1800,3,2,1392
78155,233 Sandy Oaks Dr,"Seguin, TX 78155",Other,1600,3,2,1848
78155,2717 Coral Vly,"Seguin, TX 78155",House,1795,3,2,1474
78155,5835 Antonio Pl,"Seguin, TX 78155",House,1930,4,2,1627
78155,5914 Antonio Pl,"Seguin, TX 78155",House,1930,4,2,1627
78155,5906 Antonio Pl,"Seguin, TX 78155",House,1930,4,2,1627
78155,938 Reiley House Rd Unit Guest,"Seguin, TX 78155",House,1775,1,1,1024
78155,1000 Boenig St,"Seguin, TX 78155",House,2500,3,2,1534
78155,100 Paseo Del Rio,"Seguin, TX 78155",House,3500,3,3.5,3144
78155,3420 Lindsay Ln,"Seguin, TX 78155",House,1695,3,2.5,1344
78155,440 Sunrise Park,"Seguin, TX 78155",House,2595,4,2,2898
78155,721 Peak Pl,"Seguin, TX 78155",House,2099,3,2.5,2210
78155,2121 Lakewood Dr,"Seguin, TX 78155",House,2000,3,2,2160
78155,838 Saint James,"Seguin, TX 78155",House,2095,4,2,
78155,4109 Paddock Trl,"Seguin, TX 78155",House,1895,3,2,1408
78155,1952 Highland,"Seguin, TX 78155",House,2695,3,2.5,2574
78155,3436 Scott Cir,"Seguin, TX 78155",Other,1550,3,2,1372
78155,5921 Antonio Pl,"Seguin, TX 78155",House,1995,3,2,1440
78155,311 Chisholm Trl,"Seguin, TX 78155",House,2030,3,2.5,1752
78155,2521 Ayers Dr,"Seguin, TX 78155",House,1950,4,3,2394
78155,3945 Far Horizon,"Seguin, TX 78155",House,1795,3,2,1474
78155,1122 Renee Way Unit 1,"Seguin, TX 78155",House,1600,3,2,1372
78155,5807 San Geronimo,"Seguin, TX 78155",House,1695,3,2,1293
78155,621 Grayson Ln,"Seguin, TX 78155",House,1625,3,2,1372
78155,3713 Donald Dr,"Seguin, TX 78155",House,2050,3,2,1472
78155,609 Ashers Pl,"Seguin, TX 78155",House,1625,3,2,1344
78155,816 Beacon Hts,"Seguin, TX 78155",House,1895,3,2,1688
78155,1068 Dumfries Dr,"Seguin, TX 78155",House,2100,4,2.5,2069
78155,161 Forest Dr,"Seguin, TX 78155",House,1800,3,2,1392
78155,706 Schuessler St,"Seguin, TX 78155",House,1650,3,2,1298
78155,5804 San Geronimo,"New Berlin, TX 78155",House,1945,3,2,1440
78155,917 8th St,"Seguin, TX 78155",House,1650,3,2,1298
78155,171 Greenway Dr,"Seguin, TX 78155",House,1775,3,2,1600
78155,907 Liberty Ave,"Seguin, TX 78155",House,1550,3,2,1090
78155,625 Grayson Ln,"Seguin, TX 78155",House,1595,3,2,
78155,2717 Coral Vly,"Seguin, TX 78155",House,1795,3,2,1474
78155,526 E Baxter St,"Seguin, TX 78155",Duplex/Triplex,1495,3,2,1255
78155,3412 Lindsay Ln,"Seguin, TX 78155",Other,1625,3,2.5,1280
78155,610 Heathers Way,"Seguin, TX 78155",House,1625,3,2,1372
78155,130 Lee St,"Seguin, TX 78155",Other,2495,5,2,2364
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1425,3,2,
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1550,3,2,
78155,355 Pine Meadow Rd,"Seguin, TX 78155",Other,1700,3,2,1920
78155,2521 Ayers Dr,"Seguin, TX 78155",House,1950,4,3,2394
78155,2121 Lakewood Dr,"Seguin, TX 78155",House,2000,3,2,2160
78155,1115 Burek Cross,"Seguin, TX 78155",Duplex/Triplex,1550,3,2,1372
78155,755 Country Club Dr Apt 4,"Seguin, TX 78155",Duplex/Triplex,1150,2,1,816
78155,610 E Krezdorn St,"Seguin, TX 78155",House,1795,3,1,1106
78155,1000 Boenig St,"Seguin, TX 78155",House,2500,3,2,1534
78155,9120 Bowie Rdg,"Seguin, TX 78155",House,1695,3,2,1275
78155,1120 N King St Apt 205,"Seguin, TX 78155",Apartment,1375,2,1,19824
78155,1120 N King St Apt 109,"Seguin, TX 78155",Apartment,1375,2,1,19824
78155,724 Stonemanor Bay,"Seguin, TX 78155",House,2100,4,2,1969
78155,100 Paseo Del Rio,"Seguin, TX 78155",House,3500,3,3.5,3144
78155,128 Lakeside Dr,"Seguin, TX 78155",House,4000,3,3,2500
78155,1113-1115 Burek Cross,"Seguin, TX 78155",Apartment,1550,3,2,1372
78155,2712 Iberia Ct,"Seguin, TX 78155",House,2495,4,2.5,2069
78155,2709 Iberia Ct,"Seguin, TX 78155",House,2195,3,2,1910
78155,3420 Lindsay Ln,"Seguin, TX 78155",House,1695,3,2.5,1344
78155,2713 Iberia Ct,"Seguin, TX 78155",House,1895,3,2,1459
78155,311 Chisholm Trl,"Seguin, TX 78155",House,2030,3,2.5,1752
78155,408-410 Hudson St,"Seguin, TX 78155",Apartment,1475,3,2,1076
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1425,3,2,
78155,621 Grayson Ln,"Seguin, TX 78155",House,1625,3,2,1372
78155,331 W Nolte St,"Seguin, TX 78155",House,2695,4,2,2435
78155,723 Monarch Dr,"Seguin, TX 78155",House,1945,4,2,1680
78155,113 W Shelby St,"Seguin, TX 78155",House,2300,3,2,1260
78155,1120-1122 Burek Cross,"Seguin, TX 78155",Apartment,1550,3,2,1372
78155,213 Gather,"Seguin, TX 78155",House,1895,3,2,1566
78155,8923 Rancher Pl,"Seguin, TX 78155",House,2400,5,3.5+,2800
78155,2440 Ayers Dr,"Seguin, TX 78155",House,1995,4,2.5,2094
78155,3412 Scott Cir,"Seguin, TX 78155",House,1695,3,2,1372
78155,235 Mar Hill St,"Seguin, TX 78155",House,1750,3,2,1200
78155,508 Pitts St,"Seguin, TX 78155",House,1399,3,1,973
78155,610 Heathers Way,"Seguin, TX 78155",House,1625,3,2,1372
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1495,3,2,
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1550,3,2,
78155,120 Navarro Xing Unit 2A,"Seguin, TX 78155",Condo,1695,3,2,1136
78155,2704 Iberia Ct,"Seguin, TX 78155",House,2230,3,2,1911
78155,1153 Magnolia St,"Seguin, TX 78155",Duplex/Triplex,1450,3,2,980
78155,1111 N Highway 123 Byp,"Seguin, TX 78155",Condo/Townhome,891,Studio+,1,400
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1425,3,2,
78155,1129-1131 Stanley Way,"Seguin, TX 78155",Apartment,1550,3,2,1372
78155,321 Blanks St,"Seguin, TX 78155",Apartment,1165,3,1,
78155,132 Navarro Xing,"Seguin, TX 78155",Other,1920,3,2,1136
78155,1231 W Court St,"Seguin, TX 78155",Apartment,909,1,1,815
78155,1231 W Court St,"Seguin, TX 78155",Apartment,1401,4,2,1591
78155,1151 Magnolia,"Seguin, TX 78155",Other,1450,3,2,960
78155,176 Navarro Crossing Navarro Xing Unit 176,"Seguin, TX 78155",Duplex/Triplex,1950,3,2,1136
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1425,3,2,
78155,1180/1182 FM 2623,"Seguin, TX 78155",Apartment,1550,3,2,
78155,1115 Burek Cross,"Seguin, TX 78155",Duplex/Triplex,1550,3,2,1372
78155,130 Lee St,"Seguin, TX 78155",Other,2495,5,2,2364
78155,1113-1115 Burek Cross,"Seguin, TX 78155",Apartment,1550,3,2,1372
78155,1148-1150 Stanley Way,"Seguin, TX 78155",Apartment,1550,3,2,1372
78155,800 N State Highway 123 Byp,"Seguin, TX 78155",Apartment,652,1,1,
78155,609-611 Ashers Pl,"Seguin, TX 78155",Apartment,1625,3,2,1372
78155,300 Milam St,"Seguin, TX 78155",Apartment,1150,2,1,6480
78155,526-528 E Baxter St,"Seguin, TX 78155",Apartment,1495,3,2,1255
78155,1237 Jefferson Ave Unit 407,"Seguin, TX 78155",Duplex/Triplex,1325,3,2,1063
78155,1120-1122 Burek Cross,"Seguin, TX 78155",Apartment,1550,3,2,1372
78155,409-411 Hudson St,"Seguin, TX 78155",Apartment,1475,3,2,1076
78155,817 N River St Unit 1,"Seguin, TX 78155",Apartment,800,1,1,400
78155,408-410 Hudson St,"Seguin, TX 78155",Apartment,1475,3,2,1076
78155,625 Grayson Ln,"Seguin, TX 78155",House,1595,3,2,
78155,111 Prexy Dr Apt 108,"Seguin, TX 78155",Apartment,850,2,1,570
78155,1644 N Camp St,"Seguin, TX 78155",House,1500,3,2,1120
78155,3412 Lindsay Ln,"Seguin, TX 78155",Other,1625,3,2.5,1280
78155,526 E Baxter St,"Seguin, TX 78155",Duplex/Triplex,1495,3,2,1255
37160,221 Lane Pkwy,"Shelbyville, TN 37160",House,2500,Studio,0.5+,2190
37160,609 Landers St,"Shelbyville, TN 37160",Apartment,1020,2,1,977
37160,1404 N Main St,"Shelbyville, TN 37160",House,1500,Studio,0.5+,800
37160,1404 N Main St,"Shelbyville, TN 37160",House,3000,Studio,0.5+,2000
37160,1404 N Main St,"Shelbyville, TN 37160",House,2500,Studio,0.5+,1500
37160,102 Pacific Ave,"Shelbyville, TN 37160",House,2200,3,2,2171
37160,1114 Old Nashville Dirt Rd,"Shelbyville, TN 37160",House,1750,4,2,1590
37160,1404 N Main St,"Shelbyville, TN 37160",House,700,Studio,0.5+,250
37160,301 Ligon Dr,"Shelbyville, TN 37160",Apartment,1130,Studio - 2,1,300 - 790
37160,111 Townsend Ave,"Shelbyville, TN 37160",Townhome,1995,3,2.5,1654
37160,207 Canova Dr,"Shelbyville, TN 37160",House,1500,3,2,1100
37160,120 Townsend Ave Unit 6,"Shelbyville, TN 37160",House,2500,3,2.5,1654
37160,115 Boardwalk Way,"Shelbyville, TN 37160",House,1500,3,2,1400
37160,210A Buffalo Valley Ct,"Shelbyville, TN 37160",Other,1250,2,1,740
37160,135 Townsend Ave,"Shelbyville, TN 37160",Condo,2000,3,2.5,1933
37160,2318 Highway 82 S,"Shelbyville, TN 37160",House,2000,3,2,2600
37160,120 Townsend Ave,"Shelbyville, TN 37160",Townhome,2500,3,2.5,1654
37160,302 Fairway Grn,"Shelbyville, TN 37160",House,1550,3,2,1120
37160,113 Blue Grass Dr,"Shelbyville, TN 37160",House,1895,3,2,1450
37160,125 Sunlite Rd,"Shelbyville, TN 37160",Apartment,660,2,2,1050
37160,125 Sunlite Rd,"Shelbyville, TN 37160",Apartment,710,3,2,1244
37160,807 Belmont Ave Apt A,"Shelbyville, TN 37160",Apartment,1200,2,1,650
75090,1600 LA Salle Dr,"Sherman, TX 75090",Apartment,799,Studio,1,475
75090,1600 LA Salle Dr,"Sherman, TX 75090",Apartment,999,2,2,900
75090,519 E Evergreen St,"Sherman, TX 75090",House,1710,Studio,2,1342
75090,604 Broughton,"Sherman, TX 75090",House,1595,3,2,1230
75090,1202 El Sol Blvd,"Sherman, TX 75090",House,1850,3,2,1585
75090,822 N Throckmorton St,"Sherman, TX 75090",House,1695,3,2,1288
75090,600 N Montgomery St,"Sherman, TX 75090",House,1300,3,2,1200
75090,221 E Brockett St,"Sherman, TX 75090",House,1800,3,2,1512
75090,902 S Montgomery St,"Sherman, TX 75090",House,1650,3,2,976
75090,122 N Harrison Ave,"Sherman, TX 75090",House,1350,2,1,1191
75090,516 N Burdette Ave,"Sherman, TX 75090",House,2450,5,3,1754
75090,814 N Walnut St,"Sherman, TX 75090",House,1425,3,2,1450
75090,516 N Elliott St,"Sherman, TX 75090",House,1395,3,1,836
75090,1 Peachtree Pl,"Sherman, TX 75090",House,2100,3,2,1838
75090,307 W King St,"Tom Bean, TX 75090",House,1300,2,1,880
75090,815 S Willow St,"Sherman, TX 75090",House,1495,4,2,1670
75090,816 E McGee St,"Sherman, TX 75090",House,1450,3,2,1063
75090,2017 S Montgomery St,"Sherman, TX 75090",House,1600,3,2,1260
75090,620 S Charles St Unit 620,"Sherman, TX 75090",Other,1375,3,2,1415
75090,945 N Montgomery St,"Sherman, TX 75090",House,1750,4,2,1321
75090,1125 N Harrison Ave,"Sherman, TX 75090",Other,1200,2,1,1275
75090,2303 Sidney Ln,"Sherman, TX 75090",House,2300,3,2,1680
75090,117 W Wilson Ave Unit 119,"Sherman, TX 75090",Other,1350,3,2,1233
75090,806 N Throckmorton St,"Sherman, TX 75090",Other,1425,3,2,1255
75090,604 N Broughton St,"Sherman, TX 75090",Other,1595,3,2,1230
75090,801 E Spring St Unit 803,"Sherman, TX 75090",House,1250,2,1,810
75090,1328 S Travis St Unit 1328,"Sherman, TX 75090",Apartment,1050,2,1,956
75090,405 N Carr Ave,"Sherman, TX 75090",House,1290,2,1,832
75090,2006 S Travis St Apt B,"Sherman, TX 75090",Other,795,1,1,500
75090,119 W Wilson Ave Unit 119,"Sherman, TX 75090",Apartment,1350,3,2,1233
75090,216 E Cherry St Unit 216,"Sherman, TX 75090",Duplex/Triplex,1597,3,2,1600
75090,3233 Bordeaux St,"Sherman, TX 75090",House,1300,3,2,1600
75090,300 W Moore St,"Sherman, TX 75090",House,1489,2,2,1388
75090,1921 Deborah Dr,"Sherman, TX 75090",House,1450,3,1,842
75090,1704 E King St,"Sherman, TX 75090",House,1425,3,1,1092
75090,3718 Malibu Dr,"Sherman, TX 75090",Townhome,2200,3,2.5,1755
75090,1300 El Sol Blvd,"Sherman, TX 75090",House,2800,4,3.5,3048
75090,5600 Texoma Pkwy,"Sherman, TX 75090",Apartment,1149,2,2,1152
75090,916 N Throckmorton St Unit 918,"Sherman, TX 75090",Other,1450,3,2,1255
75090,1108 El Sol Blvd,"Sherman, TX 75090",House,1999,3,2,1717
75090,1601 East # Fm,"Sherman, TX 75090",Apartment,1229,3,2,1152
75090,3813 Sky Dr,"Sherman, TX 75090",House,2200,3,2,1736
75090,311 Tate Cir,"Sherman, TX 75090",House,2000,3,2,1851
75090,804 E Orange St,"Sherman, TX 75090",House,1475,3,1,1236
75090,612 S Elm St,"Sherman, TX 75090",Other,1395,2,2,1040
75090,402 Goliad St,"Sherman, TX 75090",House,1850,3,2,1350
75090,302 Kansas St,"Sherman, TX 75090",House,1750,4,1.5,1446
75090,2208 San Jacinto Way,"Sherman, TX 75090",House,1995,3,2,1680
75090,1105 S Montgomery St,"Sherman, TX 75090",House,1649,3,2,1276
75090,1125 S Montgomery St,"Sherman, TX 75090",House,2000,4,2,1562
75090,611 E Carter St,"Sherman, TX 75090",Other,1500,3,2,1256
75090,818 1/2 N Ross Ave,"Sherman, TX 75090",Other,750,1,1,500
75090,1233 Beach Blvd,"Sherman, TX 75090",House,2400,4,2,1956
75090,1500 Linda Dr,"Sherman, TX 75090",House,2195,4,2,2041
75090,3714 Malibu Dr,"Sherman, TX 75090",Townhome,1850,3,2.5,1745
75090,104 S Grand Ave,"Sherman, TX 75090",House,1800,3,2,1525
75090,615 E Carter St,"Sherman, TX 75090",House,1395,3,2,1375
75090,2306 San Jacinto Way,"Sherman, TX 75090",House,1950,3,2,1680
75090,907 N Brents Ave Unit 907,"Sherman, TX 75090",Other,1400,3,2,1293
75090,804 N Broughton St Unit 804,"Sherman, TX 75090",Apartment,1375,3,2,1256
75090,612 S Elm St,"Sherman, TX 75090",Other,1395,2,2,1040
75090,402 Goliad St,"Sherman, TX 75090",House,1850,3,2,1350
75090,302 Kansas St,"Sherman, TX 75090",House,1750,4,1.5,1446
75090,2208 San Jacinto Way,"Sherman, TX 75090",House,1995,3,2,1680
75090,1105 S Montgomery St,"Sherman, TX 75090",House,1649,3,2,1276
75090,1125 S Montgomery St,"Sherman, TX 75090",House,2000,4,2,1562
75090,611 E Carter St,"Sherman, TX 75090",Other,1500,3,2,1256
75090,818 1/2 N Ross Ave,"Sherman, TX 75090",Other,750,1,1,500
75090,1233 Beach Blvd,"Sherman, TX 75090",House,2400,4,2,1956
75090,1500 Linda Dr,"Sherman, TX 75090",House,2195,4,2,2041
75090,3714 Malibu Dr,"Sherman, TX 75090",Townhome,1850,3,2.5,1745
75090,104 S Grand Ave,"Sherman, TX 75090",House,1800,3,2,1525
75090,615 E Carter St,"Sherman, TX 75090",House,1395,3,2,1375
75090,2306 San Jacinto Way,"Sherman, TX 75090",House,1950,3,2,1680
75090,907 N Brents Ave Unit 907,"Sherman, TX 75090",Other,1400,3,2,1293
75090,804 N Broughton St Unit 804,"Sherman, TX 75090",Apartment,1375,3,2,1256
64507,3950 South Jackson Drive,"Independence, MO 64507",Apartment,1111,1,1,773
64507,3950 South Jackson Drive,"Independence, MO 64507",Apartment,1156,2,2,1000
64507,2509 Duncan St,"Saint Joseph, MO 64507",Apartment,715,Studio,1,469
64507,2509 Duncan St,"Saint Joseph, MO 64507",Apartment,950,2,2,998
64507,2431 Patee St,"Saint Joseph, MO 64507",House,1300,4,2,1568
50588,618 W 6th St,"Storm Lake, IA 50588",House,815,2,2,
50588,E Milwaukee Ave,"Storm Lake, IA 50588",Apartment,895,3,1,1008
50588,811 Vestal St,"Storm Lake, IA 50588",House,999,2,1,564
50588,811 Vestal St,"Storm Lake, IA 50588",House,2500,3,2,980
68450,950 Lincoln St,"Tecumseh, NE 68450",Apartment,Contact For Price,1 - 3,1,
72802,303 Ouita Cir,"Russellville, AR 72802",House,1600,3,2,1872
72802,7062 Highway 64 W # 41,"Russellville, AR 72802",House,4000,3,2,1344
72802,1224 E Date St,"Russellville, AR 72802",House,1800,4,2,1985
72802,415 Valley Dr,"Russellville, AR 72802",House,1200,3,1.5,1000
72704,4234 W Eisenhower Pl,"Fayetteville, AR 72704",Apartment,1600,2 - 3,2.5,1090 - 1289
72704,2638 W Old Farmington Rd,"Fayetteville, AR 72704",Apartment,1080,Studio+,1,300
72704,1346 N Corsica Dr,"Fayetteville, AR 72704",House,550,1,1,
72704,1324 N Corsica Dr,"Fayetteville, AR 72704",House,550,1,1,
72704,3599 N Tower Cir,"Fayetteville, AR 72704",House,1600,3,2.5,1638
72704,5040 W Colfax Loop,"Fayetteville, AR 72704",House,2000,3,2.5,2175
72704,4100 W Chantilly Dr,"Fayetteville, AR 72704",House,1950,3,2,1485
72704,4758 W Alberta St,"Fayetteville, AR 72704",House,1650,3,2,1453
72704,6172 W Milliken Bnd,"Fayetteville, AR 72704",House,1695,3,2,1508
72704,3010 W Millstone Dr,"Fayetteville, AR 72704",House,1850,3,2,1358
72704,6007 W Irish Bend Dr,"Fayetteville, AR 72704",House,2000,3,2,1691
72704,700 N Malbec Rd,"Fayetteville, AR 72704",House,2445,4,3.5,2015
72704,3123 W Woodfield Way,"Fayetteville, AR 72704",House,1550,3,2,1119
72704,666 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2054
72704,644 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2002
72704,433 N Drewrys Bluff Dr,"Fayetteville, AR 72704",House,2100,3,2,
72704,3809 W River Bend Dr,"Fayetteville, AR 72704",House,2200,4,2.5,2047
72704,4694 W Monaco Bnd,"Fayetteville, AR 72704",House,1950,3,2,1450
72704,49 N Hinsdale Ave,"Fayetteville, AR 72704",House,2000,3,2,1510
72704,2777 W Emil Dr,"Fayetteville, AR 72704",House,1390,2,2,1480
72704,632 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2054
72704,545 N Salem Rd,"Fayetteville, AR 72704",House,2500,4,2.5,2252
72704,2174 N Woodlark Ln,"Fayetteville, AR 72704",House,2600,4,3,2245
72704,780 N Malbec Rd,"Fayetteville, AR 72704",House,2445,4,2.5,1818
72704,563 N Salem Rd,"Fayetteville, AR 72704",House,2500,4,3,2197
72704,751 N Meadowlands Dr,"Fayetteville, AR 72704",House,2000,4,2,1875
72704,4430 W Anthem Dr,"Fayetteville, AR 72704",House,1895,3,2,1351
72704,1425 N Pershing St,"Fayetteville, AR 72704",House,2200,4,2,1676
72704,3544 W Clabber Creek Blvd,"Fayetteville, AR 72704",House,1795,3,2.5,1791
72704,3151 W Anne St,"Fayetteville, AR 72704",House,1695,3,2,1038
72704,688 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694
72704,664 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694
72704,668 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694
72704,672 N Honey Locust Bend-Fh Cottages Lot 37,"Fayetteville, AR 72704",House,1395,2,2,694
72704,1806 N Knollcrest Cir,"Fayetteville, AR 72704",House,1895,4,2,1766
72704,3320 Blackbird Ter,"Fayetteville, AR 72704",House,1395,2,2,694
72704,690 N Littleleaf Ter,"Fayetteville, AR 72704",House,1395,2,2,694
72704,740 N Honey Locust Ave,"Fayetteville, AR 72704",House,1395,2,2,694
72704,794 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694
72704,694 N Littleleaf Ter,"Fayetteville, AR 72704",House,1395,2,2,694
72704,764 N Honey Locust Bend,"Fayetteville, AR 72704",House,1395,2,2,694
72704,790 Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694
72704,794 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694
72704,4206 W Bronco Dr,"Fayetteville, AR 72704",House,2350,3,2.5,1873
72704,3819 W Maclura Way,"Fayetteville, AR 72704",House,2500,3,3,1709
72704,3546 W Foxtail Lily Ln,"Fayetteville, AR 72704",House,1775,3,2,1428
72704,4371 W Barhem Dr,"Fayetteville, AR 72704",House,1850,3,2,1445
72704,2995 W Azurite St,"Fayetteville, AR 72704",House,1950,3,2,1480
72704,4041 W Spring House Dr,"Fayetteville, AR 72704",House,1895,3,2,1337
72704,3072 N Autumn Rose Ave,"Fayetteville, AR 72704",House,1675,3,2,1352
72704,5042 W Claxton Cir,"Fayetteville, AR 72704",House,1550,3,2,1424
72704,3953 W Tanyard Dr,"Fayetteville, AR 72704",House,1900,3,2,1583
72704,2834 W Emil Dr,"Fayetteville, AR 72704",House,1800,3,2,1480
72704,5016 W Colfax Loop,"Fayetteville, AR 72704",House,1600,3,2,1234
72704,4863 W Croft Dr,"Fayetteville, AR 72704",House,1895,3,2,1405
72704,2912 W Featherock Way,"Fayetteville, AR 72704",House,2600,3,2,2089
72704,4555 W Wedge Dr,"Fayetteville, AR 72704",House,2550,4,3.5,2473
72704,4316 W Havana Ave,"Fayetteville, AR 72704",House,1800,3,2,1408
72704,688 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,1777
72704,626 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,1777
72704,4178 W Song Bird Pl,"Fayetteville, AR 72704",House,1995,3,2,1800
72704,5955 W Holdcroft Dr,"Fayetteville, AR 72704",House,1800,3,2,1347
72704,3089 W Mica St,"Fayetteville, AR 72704",Other,1295,2,2,1240
72704,4218 W Bronco Dr,"Fayetteville, AR 72704",House,2750,4,3.5,2242
72704,5967 W Holdcroft Dr,"Fayetteville, AR 72704",House,1800,3,2,1347
72704,635 N Salem Rd,"Fayetteville, AR 72704",House,2425,4,3.5,1763
72704,1603 N Oakhaven Pl,"Fayetteville, AR 72704",House,2400,3,2,1526
72704,2311 N Cornwall Ave,"Fayetteville, AR 72704",House,2275,4,3,2125
72704,5979 W Holdcroft Dr,"Fayetteville, AR 72704",House,1800,3,2,1347
72704,5075 W Waverly Rd,"Fayetteville, AR 72704",House,1650,3,2,1772
72704,718 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3,2054
72704,694 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3,2054
72704,682 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3,2002
72704,730 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3,2002
72704,706 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3,2002
72704,620 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3,2002
72704,5707 Sara St Unit B,"Fayetteville, AR 72704",Other,1225,2,1.5,1034
72704,5705 Sara St Unit A,"Fayetteville, AR 72704",Other,1295,2,1.5,1034
72704,2823 W Emil Dr,"Fayetteville, AR 72704",House,2000,4,2,1652
72704,572 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3,2054
72704,4199 W Santa Fe St Unit A,"Fayetteville, AR 72704",Other,2400,3,3.5,1736
72704,3893 W Albatross Loop,"Fayetteville, AR 72704",House,1725,3,2.5,1400
72704,1277 N Rupple Rd,"Fayetteville, AR 72704",Other,2100,3,3.5,1703
72704,779 S Rupple Rd Unit 1,"Fayetteville, AR 72704",Other,2400,3,3.5,1738
72704,803 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,2400,3,3.5,1738
72704,803 S Rupple Rd Unit 1,"Fayetteville, AR 72704",Other,2400,3,3.5,1738
72704,779 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,2400,3,3.5,1738
72704,4133 W Santa Maria Ln,"Fayetteville, AR 72704",Other,1950,3,2.5,1830
72704,1213 N Rupple Rd,"Fayetteville, AR 72704",Townhome,2200,3,3.5,2000
72704,2578 N Ward Dr,"Fayetteville, AR 72704",Other,2200,3,2.5,1920
72704,1374 N Chickadee Ave,"Fayetteville, AR 72704",Other,1400,3,2,1162
72704,124 N Benchmark Ln,"Fayetteville, AR 72704",House,1895,3,2,1260
72704,801 S Amarillo St Unit 2,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,823 S Amarillo St Unit 1,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,875 S Amarillo St Unit 2,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,801 S Amarillo St Unit 1,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,823 S Amarillo St Unit 2,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,875 S Amarillo St Unit 1,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,4235 Santa Fe St Unit 1,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,4235 Santa Fe St Unit 2,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,4223 W Santa Fe St Unit 2,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000
72704,2184 W Moore Ln,"Fayetteville, AR 72704",Townhome,2300,3,2.5,1960
72704,4090 W Santa Maria Ln,"Fayetteville, AR 72704",Townhome,2100,3,2.5,1703
72704,1342 N Sicily Ln,"Fayetteville, AR 72704",Townhome,2100,3,2.5,1703
72704,4356 W Serviceberry Dr,"Fayetteville, AR 72704",House,1400,2,2.5,1187
72704,1275 N Rupple Rd,"Fayetteville, AR 72704",Other,3000,3,3.5,1703
72704,754 N Crater Ave,"Fayetteville, AR 72704",Other,2250,3,2.5,1500
72704,791 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,3200,4,4.5,2032
72704,825 S Rupple Rd Unit 1,"Fayetteville, AR 72704",Other,3200,4,4.5,2032
72704,791 S Rupple Rd Unit 1,"Fayetteville, AR 72704",Other,3200,4,4.5,2032
