TysonZip,Address1,Address2,Availability,Price,Beds,Baths,Sqft,City,State,Zip,lat,lng,county_fips,county_name
73701,"614 N 14th St, Enid, OK 73701","Enid, OK 73701",Pending,89999.0,3.0,1.0,1164.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"3030 Brooks Dr, Enid, OK 73701","Enid, OK 73701",Pending,140000.0,3.0,1.5,1612.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"1723 E Broadway Ave, Enid, OK 73701","Enid, OK 73701",Pending,159000.0,4.0,3.0,2816.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"813 W Nagel Ave, Enid, OK 73701","Enid, OK 73701",Pending,75000.0,2.0,1.0,1124.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"705 W Walnut Ave, Enid, OK 73701","Enid, OK 73701",Pending,89900.0,3.0,2.0,962.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"422 W Cherry Ave, Enid, OK 73701","Enid, OK 73701",For Sale,59000.0,2.0,1.0,780.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"2321 E Eucalyptus Ave, Enid, OK 73701","Enid, OK 73701",Pending,36500.0,3.0,1.0,1500.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"4801 Pocasset, Enid, OK 73701","Enid, OK 73701",Pending,298500.0,4.0,2.0,1971.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"3416 N 16th St, Enid, OK 73701","Enid, OK 73701",For Sale,454900.0,3.0,2.5,3849.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"520 N Monroe St, Enid, OK 73701","Enid, OK 73701",For Sale,38500.0,2.0,1.0,1214.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"301 Parker Dr, Enid, OK 73701","Enid, OK 73701",Pending,172500.0,3.0,2.0,1795.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"213 S 18th St, Enid, OK 73701","Enid, OK 73701",For Sale,89900.0,2.0,1.0,810.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"1613 E Cedar Ave, Enid, OK 73701","Enid, OK 73701",Pending,48000.0,2.0,1.0,1152.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"708 W Pine Ave, Enid, OK 73701","Enid, OK 73701",Pending,155000.0,4.0,2.0,1688.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"1602 S Adams St, Enid, OK 73701","Enid, OK 73701",Pending,139900.0,3.0,2.0,1740.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"3321 N 4th St, Enid, OK 73701","Enid, OK 73701",For Sale,300000.0,1.0,0.5,1280.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"1822 E Ash Ave, Enid, OK 73701","Enid, OK 73701",Pending,105000.0,4.0,1.5,1528.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"1126 N Washington St, Enid, OK 73701","Enid, OK 73701",Pending,129000.0,4.0,3.0,1835.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"1001 N Central St, Enid, OK 73701","Enid, OK 73701",Pending,48900.0,2.0,1.0,792.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"10425 Prairie Rose Ln, Enid, OK 73701","Enid, OK 73701",Pending,299900.0,3.0,2.0,1872.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"2138 E Cedar Ave, Enid, OK 73701","Enid, OK 73701",Pending,129900.0,4.0,2.0,1516.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"529 N 4th St, Enid, OK 73701","Enid, OK 73701",Pending,45000.0,2.0,1.0,750.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"1713 E Oklahoma Ave, Enid, OK 73701","Enid, OK 73701",Pending,37500.0,2.0,1.0,806.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"219 Redwood St, Enid, OK 73701","Enid, OK 73701",Pending,220000.0,3.0,2.0,1870.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
73701,"1714 N Quincy St, Enid, OK 73701","Enid, OK 73701",Pending,124900.0,3.0,2.0,1410.0,Enid,OK,73701,36.42323,-97.78833,40047,Garfield
42602,"441 Woodrum Rd, Albany, KY 42602","Albany, KY 42602",For Sale,110000.0,4.0,,1148.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"51 Soaring Eagle Rd, Albany, KY 42602","Albany, KY 42602",For Sale,239900.0,2.0,1.0,776.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"782 Fairgrounds Rd, Albany, KY 42602","Albany, KY 42602",For Sale,215000.0,3.0,2.0,2040.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"7746 N Highway 127, Albany, KY 42602","Albany, KY 42602",Pending,244900.0,2.0,2.0,1280.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"405 Central St, Albany, KY 42602","Albany, KY 42602",For Sale,69500.0,2.0,1.0,500.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"1119 Shelley St, Albany, KY 42602","Albany, KY 42602",For Sale,129900.0,3.0,1.0,1100.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"211 S Cross St, Albany, KY 42602","Albany, KY 42602",For Sale,124500.0,2.0,1.0,1504.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"3246 KY Highway 829, Albany, KY 42602","Albany, KY 42602",For Sale,165000.0,4.0,2.0,1787.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"131 Martha Stockton Rd, Albany, KY 42602","Albany, KY 42602",For Sale,240000.0,3.0,2.0,1980.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"265 Carmel Ln, Albany, KY 42602","Albany, KY 42602",For Sale,189900.0,3.0,2.0,1456.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"611 Jacobs Way, Albany, KY 42602","Albany, KY 42602",For Sale,164500.0,3.0,1.0,1300.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"350 Griffin Trl, Albany, KY 42602","Albany, KY 42602",For Sale,747500.0,3.0,3.5,3000.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"779 Tobin Ridge Rd, Albany, KY 42602","Albany, KY 42602",For Sale,1475000.0,4.0,3.5,2280.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"192 Bluff Rd, Albany, KY 42602","Albany, KY 42602",Pending,1450000.0,4.0,4.5,3000.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"1590 State Garage Rd, Albany, KY 42602","Albany, KY 42602",For Sale,314000.0,4.0,3.0,2460.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"3035 Old Monticello Rd, Albany, KY 42602","Albany, KY 42602",Pending,45000.0,4.0,1.0,1179.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
42602,"31 Carmel Ln, Albany, KY 42602","Albany, KY 42602",Pending,165000.0,2.0,1.0,1328.0,Albany,KY,42602,36.73201,-85.13324,21053,Clinton
35950,"402 Sunset Ave, Albertville, AL 35950","Albertville, AL 35950",For Sale,399900.0,4.0,4.0,4280.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"4345 Walnut St, Albertville, AL 35950","Albertville, AL 35950",Contingent,300000.0,3.0,2.0,2072.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"2103 Edmondson St, Albertville, AL 35950","Albertville, AL 35950",For Sale,225000.0,2.0,2.0,1140.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"255 Shaw St, Albertville, AL 35950","Albertville, AL 35950",For Sale,249000.0,3.0,2.0,1661.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"3054 Whitesville Rd, Albertville, AL 35950","Albertville, AL 35950",For Sale,385900.0,3.0,2.5,2330.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"409 Sunset Ave, Albertville, AL 35950","Albertville, AL 35950",For Sale,259000.0,4.0,3.0,2779.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"340 Medlock Rd, Albertville, AL 35950","Albertville, AL 35950",Contingent,309900.0,4.0,2.5,2200.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"168 Lavaughn Dr, Albertville, AL 35950","Albertville, AL 35950",For Sale,425000.0,4.0,3.0,3041.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"413 Miller St, Albertville, AL 35950","Albertville, AL 35950",For Sale,95000.0,,,1715.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"1306 Dan Ave, Albertville, AL 35950","Albertville, AL 35950",For Sale,369800.0,4.0,2.5,2525.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"616 E Main St, Albertville, AL 35950","Albertville, AL 35950",For Sale,334900.0,4.0,3.5,3124.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"2750 Alabama Highway 205 S, Albertville, AL 35950","Albertville, AL 35950",For Sale,295000.0,5.0,1.0,3718.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"403 Delmont Dr, Albertville, AL 35950","Albertville, AL 35950",For Sale,754900.0,5.0,3.5,4861.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"1511 Hickory St, Albertville, AL 35950","Albertville, AL 35950",For Sale,360000.0,4.0,2.5,3130.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"519 E Main St, Albertville, AL 35950","Albertville, AL 35950",For Sale,619900.0,4.0,2.5,4100.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"1205 Jane Ave, Albertville, AL 35950","Albertville, AL 35950",For Sale,285000.0,4.0,2.5,1870.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"316 Albert St, Albertville, AL 35950","Albertville, AL 35950",Contingent,199900.0,3.0,2.0,1850.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"306 E McCord Ave, Albertville, AL 35950","Albertville, AL 35950",For Sale,299900.0,5.0,3.0,2927.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"2593 S Broad St, Albertville, AL 35950","Albertville, AL 35950",Contingent,499000.0,7.0,7.5,6558.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"442 Old Glory Ln, Albertville, AL 35950","Albertville, AL 35950",For Sale,299900.0,3.0,2.0,1656.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"2857 N Alabama Highway 205, Albertville, AL 35950","Albertville, AL 35950",For Sale,249900.0,4.0,2.0,1936.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"412 E Main St, Albertville, AL 35950","Albertville, AL 35950",For Sale,435000.0,5.0,3.0,3928.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"44 Whippoorwill Ln, Albertville, AL 35950","Albertville, AL 35950",For Sale,149800.0,3.0,2.0,1412.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"122 Ivy Park Cir, Albertville, AL 35950","Albertville, AL 35950",For Sale,299900.0,3.0,2.0,2000.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"302 S Broad St, Albertville, AL 35950","Albertville, AL 35950",For Sale,396000.0,,,3600.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"1109 Waylon Ave, Albertville, AL 35950","Albertville, AL 35950",For Sale,199999.0,3.0,1.5,1425.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"1306 Fulton St, Albertville, AL 35950","Albertville, AL 35950",Contingent,259900.0,3.0,2.0,1620.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"2591 Alabama Highway 205 S, Albertville, AL 35950","Albertville, AL 35950",For Sale,549900.0,4.0,2.0,2200.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"8138 Pleasant Grove Rd, Albertville, AL 35950","Albertville, AL 35950",Contingent,207900.0,3.0,1.0,1344.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
35950,"128 Ivy Park Cir, Albertville, AL 35950","Albertville, AL 35950",For Sale,319900.0,3.0,2.0,2000.0,Albertville,AL,35950,34.25273,-86.26023,01095,Marshall
79108,"7623 Loma Vista Dr, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,165000.0,3.0,2.0,1342.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"7613 Loma Vista Dr, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,134900.0,3.0,2.0,1461.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"16780 FM 2575, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,910000.0,5.0,4.0,4523.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"112 Rolling Trl, Amarillo, TX 79108","Amarillo, TX 79108",Pending,250000.0,4.0,2.0,2053.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"11300 Bertrand Rd, Amarillo, TX 79108","Amarillo, TX 79108",Pending,195000.0,3.0,2.0,1858.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"5625 Irwin Rd, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,280000.0,4.0,3.0,2255.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"8050 Tipton St, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,275000.0,4.0,2.0,2155.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"3101 Raef Rd, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,218000.0,3.0,2.0,1512.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"802 Sanders Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,275000.0,4.0,3.0,1649.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1407 Heidi Ln, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,217500.0,4.0,2.0,2048.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"113 Rimrock Trl, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,285000.0,3.0,2.0,2112.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"317 Ramada Trl, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,265000.0,3.0,2.0,2060.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1207 Fox Terrier Ave, Amarillo, TX 79108","Amarillo, TX 79108",Pending,245000.0,3.0,2.0,1620.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"2405 Wapiti Ln, Amarillo, TX 79108","Amarillo, TX 79108",Pending,127500.0,3.0,2.0,1368.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"4025 N Loop # 335, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,914000.0,4.0,2.0,2235.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"4413 Brown Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,174900.0,4.0,2.0,1717.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"7200 Navajo Rd, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,180000.0,3.0,2.0,1344.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"11101 N Western St, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,889000.0,3.0,2.0,2798.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"308 E Bonita Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,89900.0,2.0,1.0,720.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1800 Fox Hunt Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,231976.0,3.0,2.0,1361.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"504 506 W Cliffside, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,156000.0,,,1132.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"505 Kelly Pl, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,229900.0,3.0,2.0,1670.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"2701 Snowball Trl, Amarillo, TX 79108","Amarillo, TX 79108",Pending,100000.0,3.0,2.0,1344.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"5101 Cord St, Amarillo, TX 79108","Amarillo, TX 79108",Pending,115000.0,3.0,2.0,1056.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1801 Fox Hunt Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,264301.0,4.0,2.0,1722.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"8605 Bluebonnet Dr, Amarillo, TX 79108","Amarillo, TX 79108",Pending,149000.0,3.0,1.0,1000.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"4221 Hilltop Dr, Amarillo, TX 79108","Amarillo, TX 79108",Pending,194500.0,3.0,2.5,1911.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1700 Fox Hunt Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,256962.0,3.0,2.0,1584.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"2418 Brixton Dr, Amarillo, TX 79108","Amarillo, TX 79108",Pending,89000.0,3.0,2.0,1680.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"5218 Slope Dr, Amarillo, TX 79108","Amarillo, TX 79108",Pending,179900.0,2.0,2.0,1676.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"3800 N Parsley Rd, Amarillo, TX 79108","Amarillo, TX 79108",Pending,299900.0,3.0,2.0,1404.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"4818 Morning Dr, Amarillo, TX 79108","Amarillo, TX 79108",Pending,279500.0,3.0,2.0,1731.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1804 Fox Hunt Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,263850.0,3.0,2.0,1722.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1705 Fox Hunt Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,267701.0,3.0,2.0,1722.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"221 Sagebrush Ave, Amarillo, TX 79108","Amarillo, TX 79108",Pending,285000.0,3.0,2.0,1712.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1703 Fox Hunt Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,268551.0,4.0,2.0,1767.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"535 W Colorado Ave, Amarillo, TX 79108","Amarillo, TX 79108",Pending,139000.0,2.0,2.0,1442.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1803 Fox Hunt Ave, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,266269.0,3.0,2.0,1584.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1607 Fox Hunt Ave, Amarillo, TX 79108","Amarillo, TX 79108",Pending,262443.0,3.0,2.0,1790.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"1807 Fox Hollow Ave, Amarillo, TX 79108","Amarillo, TX 79108",Pending,259986.0,3.0,2.0,1722.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
79108,"8510 Tule Dr, Amarillo, TX 79108","Amarillo, TX 79108",For Sale,47817.0,4.0,2.0,2129.0,Amarillo,TX,79108,35.37511,-101.80307,48375,Potter
44001,"1135 Royal Dr, Amherst, OH 44001","Amherst, OH 44001",For Sale,267500.0,3.0,2.0,1404.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"6982 S Dewey Rd, Amherst, OH 44001","Amherst, OH 44001",For Sale,359875.0,3.0,2.5,1914.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"872 Moss Canyon Dr, Amherst, OH 44001","Amherst, OH 44001",For Sale,299900.0,4.0,2.5,1976.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"349 Long St, Amherst, OH 44001","Amherst, OH 44001",Contingent,199000.0,3.0,1.0,1700.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"103 Eagle Cir, Amherst, OH 44001","Amherst, OH 44001",For Sale,279990.0,3.0,2.0,1365.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"7661 Heritage Way, Amherst, OH 44001","Amherst, OH 44001",For Sale,569900.0,3.0,2.5,2738.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"116 Foresthill Dr, Amherst, OH 44001","Amherst, OH 44001",For Sale,215000.0,4.0,1.5,1841.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"170 Central Dr, Amherst, OH 44001","Amherst, OH 44001",Pending,179900.0,3.0,2.5,1630.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"704 Hampshire Ct, Amherst, OH 44001","Amherst, OH 44001",For Sale,342990.0,3.0,2.0,1636.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"754 Hampshire Ct, Amherst, OH 44001","Amherst, OH 44001",For Sale,392589.0,3.0,3.0,1636.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"710 Hampshire Ct, Amherst, OH 44001","Amherst, OH 44001",For Sale,363173.0,3.0,2.0,1636.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"722 Hampshire Ct, Amherst, OH 44001","Amherst, OH 44001",For Sale,309990.0,3.0,2.0,1334.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"707 Hampshire Ct, Amherst, OH 44001","Amherst, OH 44001",For Sale,354609.0,3.0,2.5,1790.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"5566 Linn Rd, Amherst, OH 44001","Amherst, OH 44001",For Sale,189000.0,3.0,1.5,1640.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"224 Habant Dr, Amherst, OH 44001","Amherst, OH 44001",For Sale,325000.0,4.0,2.0,1891.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"705 Westpointe Dr, Amherst, OH 44001","Amherst, OH 44001",Pending,305000.0,4.0,3.5,2769.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"92 Hickory Hollow Dr, Amherst, OH 44001","Amherst, OH 44001",Pending,349900.0,3.0,2.5,3080.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"350 Quarry Lakes Dr, Amherst, OH 44001","Amherst, OH 44001",Contingent,274000.0,2.0,2.0,1702.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"404 Golden Russett Blvd, Amherst, OH 44001","Amherst, OH 44001",Contingent,329900.0,3.0,2.0,1950.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"844 Tarry Ln, Amherst, OH 44001","Amherst, OH 44001",Contingent,189000.0,3.0,1.5,2016.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"47520 Cooper Foster Park Rd, Amherst, OH 44001","Amherst, OH 44001",Pending,144900.0,2.0,1.0,1104.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"160 Eagle Cir, Amherst, OH 44001","Amherst, OH 44001",For Sale,335000.0,3.0,2.0,1736.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"46785 Middle Ridge Rd, Amherst, OH 44001","Amherst, OH 44001",Pending,195000.0,3.0,2.0,1920.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"55 Hume Hill Dr, Amherst, OH 44001","Amherst, OH 44001",Pending,219900.0,3.0,2.0,2440.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"102 Eagle Cir, Amherst, OH 44001","Amherst, OH 44001",For Sale,349000.0,3.0,2.0,1560.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"1006 Apple Orchard Ln, Amherst, OH 44001","Amherst, OH 44001",Pending,349900.0,3.0,2.0,2884.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"330 Henry St, Amherst, OH 44001","Amherst, OH 44001",Pending,234900.0,3.0,2.0,1280.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"419 High Meadow Rd, Amherst, OH 44001","Amherst, OH 44001",Pending,219900.0,4.0,3.0,2150.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"1246 Park Ave, Amherst, OH 44001","Amherst, OH 44001",For Sale,1100000.0,4.0,3.5,3361.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"45290 N Ridge Rd, Amherst, OH 44001","Amherst, OH 44001",Contingent,229900.0,3.0,1.5,2592.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"905 Red Tailed Ln, Amherst, OH 44001","Amherst, OH 44001",Pending,399900.0,4.0,2.5,2845.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"730 Hampshire Ct, Amherst, OH 44001","Amherst, OH 44001",For Sale,386356.0,4.0,2.0,1762.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"51112 Portman Rd, Amherst, OH 44001","Amherst, OH 44001",Pending,350000.0,3.0,3.0,2116.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"7191 Baumhart Rd, Amherst, OH 44001","Amherst, OH 44001",Pending,725000.0,4.0,4.0,3942.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"114 Idlewood Dr, Amherst, OH 44001","Amherst, OH 44001",Pending,335000.0,4.0,3.0,2696.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"214 Charles St, South Amherst, OH 44001","South Amherst, OH 44001",Pending,230000.0,3.0,2.0,2035.0,South Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"172 N Lake St, Amherst, OH 44001","Amherst, OH 44001",Pending,258000.0,4.0,2.0,2273.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"1011 N Main St, Amherst, OH 44001","Amherst, OH 44001",Pending,140000.0,3.0,1.5,1613.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"195 Ravenglass Blvd, Amherst, OH 44001","Amherst, OH 44001",Pending,385000.0,4.0,2.5,2941.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"6508 Hidden Tree Ln, Amherst, OH 44001","Amherst, OH 44001",Contingent,262900.0,3.0,2.5,2540.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"814 Valley Dr, Amherst, OH 44001","Amherst, OH 44001",Pending,289900.0,3.0,3.0,1804.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"117 Fall Lake Ln, Amherst, OH 44001","Amherst, OH 44001",Pending,289000.0,4.0,2.5,1680.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
44001,"749 Hampshire Ct, Amherst, OH 44001","Amherst, OH 44001",Pending,321686.0,3.0,2.0,1636.0,Amherst,OH,44001,41.36825,-82.25958,39093,Lorain
