TysonZip,Address1,Address2,Style,Price,Beds,Baths,Sqft,City,State,Zip
78155,167 Wolf Crest Blvd,"Seguin, TX 78155",House,2050,3,2,1910.0,Seguin,TX,78155
78155,233 Sandy Oaks Dr,"Seguin, TX 78155",Other,1700,3,2,1848.0,Seguin,TX,78155
78155,3813 Annalise Ave,"Seguin, TX 78155",House,2500,4,2.5,2513.0,Seguin,TX,78155
78155,2440 Dielman Dr,"Seguin, TX 78155",House,1900,4,2,1602.0,Seguin,TX,78155
78155,300 N Milam St Apt 6,"Seguin, TX 78155",Condo,1025,1,1,750.0,Seguin,TX,78155
78155,2320 Woodland Dr,"Seguin, TX 78155",House,1500,3,1,1152.0,Seguin,TX,78155
78155,4174 Lily Glade Ln,"Seguin, TX 78155",House,2400,4,3,2029.0,Seguin,TX,78155
78155,2517 Marty Way,"Seguin, TX 78155",House,2400,4,2.5,2039.0,Seguin,TX,78155
78155,5921 Antonio Pl,"Seguin, TX 78155",House,1995,3,2,1440.0,Seguin,TX,78155
78155,1733 Redwood St,"Seguin, TX 78155",House,1700,3,2,1602.0,Seguin,TX,78155
78155,1037 W Court St Unit Main,"Seguin, TX 78155",Condo,1450,3,2,3750.0,Seguin,TX,78155
78155,1333 Hidalgo St,"Seguin, TX 78155",House,1550,3,2,,Seguin,TX,78155
78155,1511 Lucille St,"Seguin, TX 78155",Duplex/Triplex,1725,3,2,1372.0,Seguin,TX,78155
78155,5908 Geronimo Way,"Seguin, TX 78155",House,2045,4,3,1910.0,Seguin,TX,78155
78155,3412 Seguin Rd,"Seguin, TX 78155",Condo,1695,3,2,1372.0,Seguin,TX,78155
78155,245 Lone Oak St,"Seguin, TX 78155",House,1750,3,2,1618.0,Seguin,TX,78155
78155,5822 Geronimo Way,"Seguin, TX 78155",House,2050,4,2,1910.0,Seguin,TX,78155
78155,1530 Eastridge Pkwy,"Seguin, TX 78155",House,1700,3,2,1393.0,Seguin,TX,78155
78155,1037 W Court St Unit A,"Seguin, TX 78155",Condo,1195,2,1,700.0,Seguin,TX,78155
78155,300 Milam St,"Seguin, TX 78155",Condo,1150,2,1,6480.0,Seguin,TX,78155
78155,176 Navarro Crossing Navarro Xing Unit 176,"Seguin, TX 78155",Duplex/Triplex,2000,3,2,1136.0,Seguin,TX,78155
78155,1111 N Highway 123 Byp,"Seguin, TX 78155",Condo/Townhome,891,Studio,1,400.0,Seguin,TX,78155
78155,5812 Antonio Pl,"Seguin, TX 78155",House,1895,4,2.5,1950.0,Seguin,TX,78155
78155,111 Prexy Dr Apt 104,"Seguin, TX 78155",Apartment,850,2,1,570.0,Seguin,TX,78155
78155,1482 Savannah Pr,"Seguin, TX 78155",House,2500,4,2,2492.0,Seguin,TX,78155
78155,1153 Magnolia St,"Seguin, TX 78155",Duplex/Triplex,1550,3,2,980.0,Seguin,TX,78155
78155,5823 San Geronimo,"Seguin, TX 78155",House,1650,3,2,1266.0,Seguin,TX,78155
78155,330 Dewey Ln,"Seguin, TX 78155",House,1200,3,2,1905.0,Seguin,TX,78155
78155,224 Club Vw W,"Seguin, TX 78155",House,1995,3,2,1964.0,Seguin,TX,78155
78155,2222 Jakes Colony Rd,"Seguin, TX 78155",House,1700,3,2,1216.0,Seguin,TX,78155
78155,800 N State Highway 123 Byp,"Seguin, TX 78155",Apartment,652,1,1,,Seguin,TX,78155
78155,380 Las Brisas Blvd,"Seguin, TX 78155",House,2499,3,2,1875.0,Seguin,TX,78155
78155,355 Pine Meadow Rd,"Seguin, TX 78155",Other,1700,3,2,1920.0,Seguin,TX,78155
78155,1003 E Walnut St,"Seguin, TX 78155",House,1800,2,2,1722.0,Seguin,TX,78155
78155,1501 Lucille St,"Seguin, TX 78155",House,1600,3,2,1372.0,Seguin,TX,78155
78155,100 Paseo Del Rio,"Seguin, TX 78155",House,3500,3,3.5,3144.0,Seguin,TX,78155
78155,3713 Donald Dr,"Seguin, TX 78155",House,2200,3,2,1472.0,Seguin,TX,78155
78155,3821 Donald Dr,"Seguin, TX 78155",House,2000,4,2,,Seguin,TX,78155
78155,1757 Willow Creek Rd,"Seguin, TX 78155",House,1900,3,2,1658.0,Seguin,TX,78155
78155,4109 Paddock Trl,"Seguin, TX 78155",House,2000,3,2,1408.0,Seguin,TX,78155
78155,3417 Sky Pl,"Seguin, TX 78155",House,2200,4,2.5,2301.0,Seguin,TX,78155
78155,806 E Mountain St,"Seguin, TX 78155",House,2300,3,1,1871.0,Seguin,TX,78155
78155,708 Stonemanor Bay,"Seguin, TX 78155",House,1897,3,2,1364.0,Seguin,TX,78155
78155,503 E Ireland St,"Seguin, TX 78155",House,1750,4,2,1600.0,Seguin,TX,78155
78155,5944 Texas Spur,"Seguin, TX 78155",House,1850,3,2,1440.0,Seguin,TX,78155
78155,1039 Timber Elm,"Seguin, TX 78155",House,3200,4,2,2637.0,Seguin,TX,78155
78155,900 Nodding Nixie,"Seguin, TX 78155",House,2025,4,2,2034.0,Seguin,TX,78155
78155,1405 Redbridge Dr,"Seguin, TX 78155",House,1750,4,2,1527.0,Seguin,TX,78155
78155,2440 Ayers Dr,"Seguin, TX 78155",House,2049,4,2.5,2094.0,Seguin,TX,78155
78155,724 Stonemanor Bay,"Seguin, TX 78155",House,2100,4,2,1969.0,Seguin,TX,78155
78155,901 Armadillo Dr,"Seguin, TX 78155",House,2100,4,2,1796.0,Seguin,TX,78155
78155,928 Chachalaca Ct,"Seguin, TX 78155",House,1995,4,2,1612.0,Seguin,TX,78155
78155,140 Hollow Pass Ln,"Seguin, TX 78155",House,750,1,1,500.0,Seguin,TX,78155
78155,2217 Louise St Unit B,"Seguin, TX 78155",Condo,875,1,1,440.0,Seguin,TX,78155
78155,912 Cinnamon Teal,"Seguin, TX 78155",House,2100,4,2,1796.0,Seguin,TX,78155
78155,1153 Amber Lk,"Seguin, TX 78155",House,2395,4,3,2152.0,Seguin,TX,78155
78155,622 Grayson Ln,"Seguin, TX 78155",House,1625,3,2,1344.0,Seguin,TX,78155
78155,1120 B and B Rd Apt 7,"Seguin, TX 78155",Condo,1100,2,1,550.0,Seguin,TX,78155
78155,1501-1503 Lucille St,"Seguin, TX 78155",Townhome,1600,3,2,1372.0,Seguin,TX,78155
78155,1231 W Court St,"Seguin, TX 78155",Apartment,854,1,1,790.0,Seguin,TX,78155
78155,1231 W Court St,"Seguin, TX 78155",Apartment,1316,4,2,1591.0,Seguin,TX,78155
78155,2529 Marty Way,"Seguin, TX 78155",House,2300,4,2.5,2039.0,Seguin,TX,78155
78155,1151 Magnolia,"Seguin, TX 78155",Duplex/Triplex,1550,3,2,960.0,Seguin,TX,78155
78155,3063 N Highway 123 Byp,"Seguin, TX 78155",Apartment,1182,1,1,539.0,Seguin,TX,78155
78155,3063 N Highway 123 Byp,"Seguin, TX 78155",Apartment,1565,3,2,1311.0,Seguin,TX,78155
37160,221 Lane Pkwy,"Shelbyville, TN 37160",House,2500,Studio,0.5+,2190.0,Shelbyville,TN,37160
37160,102 Pacific Ave,"Shelbyville, TN 37160",House,2200,3,2,2171.0,Shelbyville,TN,37160
37160,111 Sanders St,"Shelbyville, TN 37160",House,1695,3,2,1387.0,Shelbyville,TN,37160
37160,109 Sanders St,"Shelbyville, TN 37160",House,1650,3,2,1437.0,Shelbyville,TN,37160
37160,125 Sunlite Rd,"Shelbyville, TN 37160",Apartment,660,2,2,1050.0,Shelbyville,TN,37160
37160,125 Sunlite Rd,"Shelbyville, TN 37160",Apartment,710,3,2,1244.0,Shelbyville,TN,37160
37160,301 Ligon Dr,"Shelbyville, TN 37160",Apartment,1200,Studio,1,300.0,Shelbyville,TN,37160
37160,210A Buffalo Valley Ct,"Shelbyville, TN 37160",Other,1250,2,1,740.0,Shelbyville,TN,37160
37160,364 River Bend Rd,"Shelbyville, TN 37160",House,2700,4,2,2472.0,Shelbyville,TN,37160
37160,2318 Highway 82 S,"Shelbyville, TN 37160",House,2250,3,2,2600.0,Shelbyville,TN,37160
37160,609 Landers St,"Shelbyville, TN 37160",Apartment,1020,2,1,977.0,Shelbyville,TN,37160
37160,135 Townsend Ave,"Shelbyville, TN 37160",Condo,2200,3,2.5,1933.0,Shelbyville,TN,37160
37160,1408B Birch St,"Shelbyville, TN 37160",House,850,1,1,525.0,Shelbyville,TN,37160
37160,807 Belmont Ave Apt I,"Shelbyville, TN 37160",Apartment,1100,2,1,650.0,Shelbyville,TN,37160
75090,1600 LA Salle Dr,"Sherman, TX 75090",Apartment,825,Studio,1,475.0,Sherman,TX,75090
75090,1600 LA Salle Dr,"Sherman, TX 75090",Apartment,925,2,2,900.0,Sherman,TX,75090
75090,5600 Texoma Pkwy Trlr 65,"Sherman, TX 75090",House,1249,3,2,1216.0,Sherman,TX,75090
75090,300 W Moore St,"Sherman, TX 75090",House,1575,2,2,1388.0,Sherman,TX,75090
75090,1117 S Rusk St,"Sherman, TX 75090",House,1100,2,1,956.0,Sherman,TX,75090
75090,806 N Throckmorton St,"Sherman, TX 75090",House,1475,3,2,1255.0,Sherman,TX,75090
75090,828 Montgomery,"Sherman, TX 75090",House,1725,3,2,1265.0,Sherman,TX,75090
75090,821 N East 75090 St Unit Sherman,"Sherman, TX 75090",House,1550,3,2,1168.0,Sherman,TX,75090
75090,511 N Colbert Ave,"Sherman, TX 75090",House,1649,3,2,1170.0,Sherman,TX,75090
75090,804 E Orange St,"Sherman, TX 75090",House,1525,3,1,1236.0,Sherman,TX,75090
75090,2311 San Jacinto Way,"Sherman, TX 75090",House,1900,3,2,1297.0,Sherman,TX,75090
75090,815 S Willow St,"Sherman, TX 75090",House,1595,4,2,1670.0,Sherman,TX,75090
75090,2105 E Pecan St,"Sherman, TX 75090",House,2000,4,2,1902.0,Sherman,TX,75090
75090,3205 Sweetwater Way,"Sherman, TX 75090",House,2195,4,3,2362.0,Sherman,TX,75090
75090,402 Goliad St,"Sherman, TX 75090",House,1900,3,2,1350.0,Sherman,TX,75090
75090,516 N Elliott St,"Sherman, TX 75090",House,1395,3,1,836.0,Sherman,TX,75090
75090,1608 S Elm St,"Sherman, TX 75090",House,2400,4,2,1936.0,Sherman,TX,75090
75090,3441 Sweetwater Way,"Sherman, TX 75090",House,2250,4,2.5,2089.0,Sherman,TX,75090
75090,3233 Bordeaux St,"Sherman, TX 75090",House,2900,3,2,1600.0,Sherman,TX,75090
75090,600 N Montgomery St,"Sherman, TX 75090",House,2900,3,2,1200.0,Sherman,TX,75090
75090,3124 Sweetwater Way,"Sherman, TX 75090",House,2495,4,2.5,2326.0,Sherman,TX,75090
75090,620 S Charles St Unit 622,"Sherman, TX 75090",Other,1450,4,2,1415.0,Sherman,TX,75090
75090,1328 S Travis St Unit 1328,"Sherman, TX 75090",Apartment,1050,2,1,956.0,Sherman,TX,75090
75090,7012 State Highway 56,"Sherman, TX 75090",House,3000,3,2,1753.0,Sherman,TX,75090
75090,119 W Wilson Ave Unit 119,"Sherman, TX 75090",Apartment,1450,3,2,1233.0,Sherman,TX,75090
75090,425 W Center St,"Sherman, TX 75090",House,1600,2,2,1050.0,Sherman,TX,75090
75090,1921 Deborah Dr,"Sherman, TX 75090",House,1650,3,1,842.0,Sherman,TX,75090
75090,622 S Charles St Unit 622,"Sherman, TX 75090",Apartment,1450,4,2,1415.0,Sherman,TX,75090
75090,1106 E Chaffin St,"Sherman, TX 75090",House,1000,2,1,1918.0,Sherman,TX,75090
75090,307 W King St,"Tom Bean, TX 75090",House,1325,2,1,880.0,Tom Bean,TX,75090
75090,809 E Centennial St,"Sherman, TX 75090",House,1850,3,2,1824.0,Sherman,TX,75090
75090,5201 Playa Dr,"Sherman, TX 75090",House,2650,3,4,2341.0,Sherman,TX,75090
75090,925 Boone Dr,"Sherman, TX 75090",House,1900,3,3,1702.0,Sherman,TX,75090
75090,1437 S Rusk St,"Sherman, TX 75090",House,1195,2,1,945.0,Sherman,TX,75090
75090,804 N Broughton St Unit 804,"Sherman, TX 75090",Other,1450,3,2,1256.0,Sherman,TX,75090
75090,802 N Throckmorton St,"Sherman, TX 75090",Other,1435,3,2,1140.0,Sherman,TX,75090
75090,704 N Harrison Ave Unit 100,"Sherman, TX 75090",Townhome,1395,3,2.5,1392.0,Sherman,TX,75090
75090,1704 E King St,"Sherman, TX 75090",House,1500,3,1,1092.0,Sherman,TX,75090
75090,221 E Brockett St,"Sherman, TX 75090",House,1800,3,2,1512.0,Sherman,TX,75090
75090,121 N Andrews Ave,"Sherman, TX 75090",House,1750,3,2,1528.0,Sherman,TX,75090
75090,224 W Lake St,"Sherman, TX 75090",Other,1575,3,2.5,1238.0,Sherman,TX,75090
75090,2303 Sidney Ln,"Sherman, TX 75090",House,2100,3,2,1680.0,Sherman,TX,75090
75090,814 N Walnut St,"Sherman, TX 75090",House,1450,3,2,1450.0,Sherman,TX,75090
75090,821 N East St,"Sherman, TX 75090",House,1550,3,2,1168.0,Sherman,TX,75090
75090,311 Tate Cir,"Sherman, TX 75090",House,2000,3,2,1851.0,Sherman,TX,75090
75090,1012 S Willow St,"Sherman, TX 75090",House,1850,3,1,1344.0,Sherman,TX,75090
75090,125 N Andrews Ave,"Sherman, TX 75090",House,1750,3,2,1528.0,Sherman,TX,75090
75090,3825 Sky Dr,"Sherman, TX 75090",House,2350,3,2,1736.0,Sherman,TX,75090
75090,828 SE Montgomery,"Sherman, TX 75090",House,1725,3,2,1265.0,Sherman,TX,75090
75090,916 N Throckmorton St Unit 918,"Sherman, TX 75090",Other,1519,3,2,1255.0,Sherman,TX,75090
75090,1326 S Travis St Unit 1328,"Sherman, TX 75090",Other,1050,2,1,956.0,Sherman,TX,75090
75090,3319 Sweetwater Way,"Sherman, TX 75090",House,1845,3,2,1450.0,Sherman,TX,75090
75090,1125 N Harrison Ave,"Sherman, TX 75090",Other,1200,2,1,1275.0,Sherman,TX,75090
75090,216 E Cherry St Unit 216,"Sherman, TX 75090",Duplex/Triplex,1597,3,2,1600.0,Sherman,TX,75090
75090,2306 San Jacinto Way,"Sherman, TX 75090",House,1995,3,2,1680.0,Sherman,TX,75090
75090,620 S Charles St Unit 620,"Sherman, TX 75090",Other,1425,3,2,1415.0,Sherman,TX,75090
75090,117 W Wilson Ave Unit 119,"Sherman, TX 75090",Other,1450,3,2,1233.0,Sherman,TX,75090
75090,1501 Linda Dr,"Sherman, TX 75090",House,2695,4,2.5,2641.0,Sherman,TX,75090
75090,704 N Harrison Ave Unit 200,"Sherman, TX 75090",Other,1395,3,2.5,1393.0,Sherman,TX,75090
75090,3417 Sweetwater Way,"Sherman, TX 75090",House,2300,4,2,1583.0,Sherman,TX,75090
75090,1500 Linda Dr,"Sherman, TX 75090",House,2295,4,2,2041.0,Sherman,TX,75090
75090,920 S Lee Ave,"Sherman, TX 75090",House,1500,3,2,1238.0,Sherman,TX,75090
75090,1105 S Montgomery St,"Sherman, TX 75090",House,1675,3,2,1276.0,Sherman,TX,75090
75090,1103 S Montgomery St,"Sherman, TX 75090",House,1650,3,2,1215.0,Sherman,TX,75090
75090,3323 Sweetwater Way,"Sherman, TX 75090",House,1850,3,2,1532.0,Sherman,TX,75090
75090,1108 El Sol Blvd,"Sherman, TX 75090",House,2250,3,2,1717.0,Sherman,TX,75090
75090,5600 Texoma Pkwy,"Sherman, TX 75090",Apartment,1249,3,2,1216.0,Sherman,TX,75090
64507,3334 Lafayette St,"Saint Joseph, MO 64507",House,1200,4,2,20193.0,Saint Joseph,MO,64507
64507,2415 Mary St,"Saint Joseph, MO 64507",House,925,2,1,984.0,Saint Joseph,MO,64507
64507,3316 Renick Wing St Unit North,"Saint Joseph, MO 64507",Apartment,750,1,1,204.0,Saint Joseph,MO,64507
64507,706 S Woodbine Rd Ste D,"Saint Joseph, MO 64507",Apartment,850,2,1,,Saint Joseph,MO,64507
64507,826 S 24th St,"Saint Joseph, MO 64507",House,1200,3,1,1040.0,Saint Joseph,MO,64507
50588,811 Vestal St,"Storm Lake, IA 50588",House,999,2,1,564.0,Storm Lake,IA,50588
50588,811 Vestal St,"Storm Lake, IA 50588",House,2500,3,2,980.0,Storm Lake,IA,50588
72802,4 Monroe Ct,"Russellville, AR 72802",House,1100,3,1.5,1264.0,Russellville,AR,72802
72802,108 E Shore Dr,"Russellville, AR 72802",House,1300,3,2,1680.0,Russellville,AR,72802
72802,7062 Highway 64 W # 41,"Russellville, AR 72802",House,4000,3,2,1344.0,Russellville,AR,72802
72704,2638 W Old Farmington Rd,"Fayetteville, AR 72704",Apartment,1230,Studio,1,300.0,Fayetteville,AR,72704
72704,4234 W Eisenhower Pl,"Fayetteville, AR 72704",Apartment,1600,2,2.5,1090.0,Fayetteville,AR,72704
72704,4169 W Sardinia Way,"Fayetteville, AR 72704",House,2000,3,3.5,1976.0,Fayetteville,AR,72704
72704,525 N Rupple Rd,"Fayetteville, AR 72704",House,1900,3,2.5,1987.0,Fayetteville,AR,72704
72704,4516 W Barhem Dr,"Fayetteville, AR 72704",House,1850,3,2,1350.0,Fayetteville,AR,72704
72704,1870 N Albany Ln,"Fayetteville, AR 72704",House,1600,3,2,1452.0,Fayetteville,AR,72704
72704,3556 W Country Meadows St,"Fayetteville, AR 72704",House,1695,3,2,1425.0,Fayetteville,AR,72704
72704,2993 W Marigold Dr,"Fayetteville, AR 72704",House,1425,3,2,1442.0,Fayetteville,AR,72704
72704,4209 W Marlowe Ln,"Fayetteville, AR 72704",House,2450,4,3.5,1974.0,Fayetteville,AR,72704
72704,700 N Malbec Rd,"Fayetteville, AR 72704",House,2445,4,3.5,2015.0,Fayetteville,AR,72704
72704,534 N Salem Rd,"Fayetteville, AR 72704",House,2700,3,2.5,2090.0,Fayetteville,AR,72704
72704,572 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2054.0,Fayetteville,AR,72704
72704,694 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2054.0,Fayetteville,AR,72704
72704,682 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2002.0,Fayetteville,AR,72704
72704,620 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2002.0,Fayetteville,AR,72704
72704,666 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2054.0,Fayetteville,AR,72704
72704,718 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2054.0,Fayetteville,AR,72704
72704,644 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2002.0,Fayetteville,AR,72704
72704,706 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2002.0,Fayetteville,AR,72704
72704,730 N Salem Rd,"Fayetteville, AR 72704",House,2895,4,3.5,2002.0,Fayetteville,AR,72704
72704,6178 W Limerick Way,"Fayetteville, AR 72704",House,1950,3,2,1530.0,Fayetteville,AR,72704
72704,4339 W Topeka Ave,"Fayetteville, AR 72704",House,1950,3,2,1445.0,Fayetteville,AR,72704
72704,3809 W River Bend Dr,"Fayetteville, AR 72704",House,2325,4,2.5,2047.0,Fayetteville,AR,72704
72704,4571 W Tofino Dr,"Fayetteville, AR 72704",House,1950,3,2,1508.0,Fayetteville,AR,72704
72704,756 N Malbec Rd,"Fayetteville, AR 72704",House,2445,4,3.5,1746.0,Fayetteville,AR,72704
72704,545 N Salem Rd,"Fayetteville, AR 72704",House,2500,4,2.5,2252.0,Fayetteville,AR,72704
72704,780 N Malbec Rd,"Fayetteville, AR 72704",House,2445,4,2.5,1818.0,Fayetteville,AR,72704
72704,1211 N Rupple Rd,"Fayetteville, AR 72704",House,2200,3,3.5,,Fayetteville,AR,72704
72704,572 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,3151 W Anne St,"Fayetteville, AR 72704",House,1795,3,2,1038.0,Fayetteville,AR,72704
72704,568 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,2657 N Brush Creek Dr,"Fayetteville, AR 72704",House,1750,3,2,1450.0,Fayetteville,AR,72704
72704,728 N Honey Locust Ave,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,700 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,690 N Littleleaf Ter,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,3320 Blackbird Ter,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,740 N Honey Locust Ave,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,764 N Honey Locust Bend,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,692 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,794 N Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,736 N Honey Locust Ave,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,766 N Honey Locust Ave,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,694 N Littleleaf Ter,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,790 Honey Locust Bnd,"Fayetteville, AR 72704",House,1395,2,2,694.0,Fayetteville,AR,72704
72704,4100 W Chantilly Dr,"Fayetteville, AR 72704",House,1950,3,2,1485.0,Fayetteville,AR,72704
72704,640 S Wagon Wheel Ave,"Fayetteville, AR 72704",House,2300,3,2,1843.0,Fayetteville,AR,72704
72704,4479 W Topeka Ave,"Fayetteville, AR 72704",House,1900,3,2,1669.0,Fayetteville,AR,72704
72704,4235 Santa Fe St Unit 1,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000.0,Fayetteville,AR,72704
72704,4235 Santa Fe St Unit 2,"Fayetteville, AR 72704",Townhome,2400,3,3.5,2000.0,Fayetteville,AR,72704
72704,1603 N Oakhaven Pl,"Fayetteville, AR 72704",House,2400,3,2,1526.0,Fayetteville,AR,72704
72704,3114 W Anne St,"Fayetteville, AR 72704",House,1350,3,2,,Fayetteville,AR,72704
72704,401 N Reeds Bridge Dr,"Fayetteville, AR 72704",House,3800,4,2.5,2110.0,Fayetteville,AR,72704
72704,4199 W Santa Fe St Unit A,"Fayetteville, AR 72704",Other,2400,3,3.5,1736.0,Fayetteville,AR,72704
72704,803 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,2400,3,3.5,1738.0,Fayetteville,AR,72704
72704,803 S Rupple Rd Unit 1,"Fayetteville, AR 72704",Other,2400,3,3.5,1738.0,Fayetteville,AR,72704
72704,4133 W Santa Maria Ln,"Fayetteville, AR 72704",Other,1950,3,2.5,1830.0,Fayetteville,AR,72704
72704,4092 W Santa Maria Ln,"Fayetteville, AR 72704",Other,2200,3,2.5,1703.0,Fayetteville,AR,72704
72704,120 N Hinsdale Ave,"Fayetteville, AR 72704",House,1850,3,2,,Fayetteville,AR,72704
72704,3089 W Mulberry St,"Fayetteville, AR 72704",House,1900,3,2,1264.0,Fayetteville,AR,72704
72704,2578 N Ward Dr,"Fayetteville, AR 72704",Other,2200,3,2.5,1920.0,Fayetteville,AR,72704
72704,619 N Rupple Rd,"Fayetteville, AR 72704",House,3300,3,2.5,1987.0,Fayetteville,AR,72704
72704,2616 N Ward Dr,"Fayetteville, AR 72704",Townhome,1950,3,2.5,1900.0,Fayetteville,AR,72704
72704,5095 W Claxton Cir,"Fayetteville, AR 72704",House,1500,3,2,1636.0,Fayetteville,AR,72704
72704,754 N Crater Ave,"Fayetteville, AR 72704",Other,2250,3,2.5,1500.0,Fayetteville,AR,72704
72704,791 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,3200,4,4.5,2032.0,Fayetteville,AR,72704
72704,825 S Rupple Rd Unit 1,"Fayetteville, AR 72704",Other,3200,4,4.5,2032.0,Fayetteville,AR,72704
72704,791 S Rupple Rd Unit 1,"Fayetteville, AR 72704",Other,3200,4,4.5,2032.0,Fayetteville,AR,72704
72704,931 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,3200,4,4.5,2032.0,Fayetteville,AR,72704
72704,825 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,3200,4,4.5,2032.0,Fayetteville,AR,72704
72704,N Manhattan Ave,"Fayetteville, AR 72704",House,1850,3,2,1463.0,Fayetteville,AR,72704
72704,2777 W Emil Dr,"Fayetteville, AR 72704",House,1500,2,2,1480.0,Fayetteville,AR,72704
72704,643 N Longfellow Ln,"Fayetteville, AR 72704",Townhome,1695,3,2.5,1800.0,Fayetteville,AR,72704
72704,4504 W Putting Green Dr,"Fayetteville, AR 72704",House,2400,4,2.5,2430.0,Fayetteville,AR,72704
72704,61 N Manhattan Ave,"Fayetteville, AR 72704",House,1850,3,2,1463.0,Fayetteville,AR,72704
72704,5062 W Claxton Cir,"Fayetteville, AR 72704",House,2350,5,3.5,2355.0,Fayetteville,AR,72704
72704,1751 N Izard Ln,"Fayetteville, AR 72704",Condo,1650,3,2.5,1400.0,Fayetteville,AR,72704
72704,4324 W Newton Ave,"Fayetteville, AR 72704",House,1800,3,2,1463.0,Fayetteville,AR,72704
72704,625 N Longfellow Ln,"Fayetteville, AR 72704",House,1695,3,2.5,1800.0,Fayetteville,AR,72704
72704,3857 W Edgewater Dr,"Fayetteville, AR 72704",House,2300,3,2.5,2250.0,Fayetteville,AR,72704
72704,4234 W Mahogany Dr,"Fayetteville, AR 72704",House,1850,3,2,1445.0,Fayetteville,AR,72704
72704,2828 W Hillshire Dr,"Fayetteville, AR 72704",Townhome,1250,2,2.5,1104.0,Fayetteville,AR,72704
72704,4041 W Spring House Dr,"Fayetteville, AR 72704",House,1895,3,2,1337.0,Fayetteville,AR,72704
72704,5027 W New Bridge Rd,"Fayetteville, AR 72704",House,1950,3,2,1842.0,Fayetteville,AR,72704
72704,404 N Cold Harbor Ave,"Fayetteville, AR 72704",House,1800,3,2,1529.0,Fayetteville,AR,72704
72704,4311 W Barhem Dr,"Fayetteville, AR 72704",House,1850,3,2,1556.0,Fayetteville,AR,72704
72704,2896 W Old Farmington Rd,"Fayetteville, AR 72704",House,1695,3,2,1580.0,Fayetteville,AR,72704
72704,4316 W Havana Ave,"Fayetteville, AR 72704",House,1800,3,2,1408.0,Fayetteville,AR,72704
72704,4555 W Wedge Dr,"Fayetteville, AR 72704",House,2695,4,3.5,2473.0,Fayetteville,AR,72704
72704,3484 W Grouse Rd,"Fayetteville, AR 72704",House,1775,3,2,1690.0,Fayetteville,AR,72704
72704,6100 S Wilkerson St,"Fayetteville, AR 72704",Apartment,650,2,1,625.0,Fayetteville,AR,72704
72704,6100 S Wilkerson St,"Fayetteville, AR 72704",Apartment,830,2,1,625.0,Fayetteville,AR,72704
72704,6360 W Copper Ridge Ln,"Fayetteville, AR 72704",Other,1495,3,2,1350.0,Fayetteville,AR,72704
72704,1275 N Rupple Rd,"Fayetteville, AR 72704",Other,3000,3,3.5,1703.0,Fayetteville,AR,72704
72704,3600 W Player Ln,"Fayetteville, AR 72704",Apartment,835,1,1,544.0,Fayetteville,AR,72704
72704,3600 W Player Ln,"Fayetteville, AR 72704",Apartment,1100,2,2,1178.0,Fayetteville,AR,72704
72704,1277 N Rupple Rd,"Fayetteville, AR 72704",Other,2100,3,3.5,1703.0,Fayetteville,AR,72704
72704,779 S Rupple Rd Unit 1,"Fayetteville, AR 72704",Other,2400,3,3.5,1738.0,Fayetteville,AR,72704
72704,779 S Rupple Rd Unit 2,"Fayetteville, AR 72704",Other,2400,3,3.5,1738.0,Fayetteville,AR,72704
72704,2587 N Fire Fly Catch Dr,"Fayetteville, AR 72704",House,1850,3,2,1700.0,Fayetteville,AR,72704
